ALLSKY_KT,WS2M,T2M,PS,WS10M,QV2M,RH2M
-0.01067675,1.4568885,9.26168132,-0.931191,1.77382765,3.78284136,-4.04638129
0.01932325,-1.0731115,10.7916813,-0.601191,-1.40617235,4.21284136,-5.98638129
0.26932325,0.2868885,10.4316813,-0.491191,0.31382765,3.23284136,-14.4863813
0.01932325,-2.1931115,10.1416813,-0.541191,-2.82617235,3.85284136,-7.11638129
0.02932325,-2.4431115,8.51168132,-0.361191,-3.08617235,3.91284136,1.95361871
0.16932325,-0.6231115,8.04168132,-0.191191,-0.82617235,4.09284136,5.38361871
0.17932325,0.5168885,9.68168132,0.118809,0.46382765,4.70284136,6.20361871
0.28932325,-0.1331115,9.14168132,0.518809,-0.26617235,4.27284136,4.45361871
-0.00067675,-1.8531115,9.22168132,0.658809,-2.45617235,4.09284136,1.95361871
0.02932325,-1.8031115,9.12168132,0.518809,-2.31617235,3.42284136,-7.23638129
-0.03067675,1.7868885,6.17168132,-1.061191,2.14382765,1.65284136,-14.5463813
0.01932325,0.8868885,6.32168132,-1.161191,1.06382765,1.53284136,-16.2363813
0.20932325,-0.8531115,6.50168132,-1.621191,-1.16617235,1.28284136,-19.7963813
0.31932325,0.3868885,5.64168132,-1.751191,0.31382765,1.10284136,-17.7963813
0.24932325,1.6668885,6.95168132,-1.431191,1.99382765,0.67284136,-27.7363813
0.15932325,0.5868885,7.18168132,-1.111191,0.58382765,1.53284136,-20.2963813
-0.00067675,1.6068885,7.76168132,-0.941191,1.85382765,2.69284136,-11.2363813
0.09932325,0.4468885,7.68168132,-0.671191,0.42382765,3.30284136,-2.42638129
0.09932325,1.6368885,7.65168132,-0.531191,1.98382765,3.36284136,-1.92638129
0.25932325,1.6668885,8.45168132,-0.501191,2.00382765,2.08284136,-19.3563813
0.24932325,1.0068885,7.75168132,-0.441191,1.24382765,1.16284136,-25.7963813
0.04932325,-0.2031115,6.97168132,-0.691191,-0.31617235,1.71284136,-17.3563813
-0.04067675,0.6668885,7.54168132,-0.771191,0.76382765,2.32284136,-13.0463813
-0.03067675,-1.7131115,8.75168132,-0.491191,-2.21617235,3.11284136,-9.67638129
0.41932325,-0.2631115,8.28168132,-0.241191,-0.36617235,2.14284136,-17.8563813
0.03932325,1.7368885,8.43168132,-0.511191,2.20382765,2.56284136,-14.9863813
-0.02067675,-0.0131115,7.93168132,-0.801191,-0.20617235,2.93284136,-9.17638129
-0.03067675,-0.2031115,8.66168132,-1.241191,-0.38617235,3.30284136,-8.11638129
-0.06067675,-3.9131115,9.27168132,-0.901191,-5.00617235,3.91284136,-2.92638129
-0.05067675,0.1268885,9.14168132,-0.751191,0.13382765,3.42284136,-7.17638129
0.00932325,-1.2831115,9.08168132,-0.341191,-1.64617235,3.42284136,-7.54638129
0.02932325,-1.2931115,8.93168132,0.388809,-1.55617235,2.56284136,-16.4263813
0.50932325,-0.5131115,12.0416813,0.128809,-0.46617235,3.23284136,-22.7363813
0.18932325,-1.0331115,11.5816813,0.418809,-1.32617235,4.03284136,-10.6763813
0.06932325,-1.1831115,12.4116813,-0.041191,-1.62617235,4.46284136,-7.23638129
0.22932325,-2.7831115,12.5816813,-0.401191,-3.51617235,4.27284136,-11.2963813
0.18932325,-2.2031115,10.5916813,-0.281191,-2.88617235,3.54284136,-11.3563813
0.09932325,-0.4831115,10.6616813,-0.891191,-0.82617235,3.72284136,-11.5463813
-0.01067675,0.3968885,11.1916813,-1.451191,0.30382765,3.91284136,-12.2363813
0.00932325,-1.1131115,12.0016813,-1.171191,-1.48617235,4.39284136,-8.42638129
0.01932325,-1.3631115,12.6216813,-1.001191,-1.75617235,4.70284136,-6.11638129
0.03932325,1.7668885,8.23168132,-0.371191,2.24382765,3.66284136,-0.42638129
0.06932325,1.8468885,7.32168132,-0.531191,2.27382765,3.85284136,4.57361871
0.04932325,1.0868885,6.53168132,-0.531191,1.13382765,4.27284136,11.2036187
0.17932325,0.4868885,6.54168132,-0.391191,0.34382765,3.17284136,-0.11638129
0.21932325,0.5568885,6.25168132,-0.151191,0.46382765,2.69284136,-2.79638129
0.14932325,1.0468885,5.22168132,0.118809,1.06382765,0.43284136,-19.9863813
0.04932325,0.6868885,5.21168132,0.308809,0.70382765,3.60284136,9.88361871
0.22932325,-0.5431115,4.67168132,0.458809,-0.79617235,4.03284136,15.5736187
-0.00067675,-1.3731115,5.20168132,0.478809,-1.85617235,1.83284136,-6.11638129
0.07932325,-1.9831115,5.93168132,0.148809,-2.51617235,2.26284136,-7.35638129
-0.00067675,-0.1231115,5.46168132,-0.061191,-0.27617235,2.50284136,-2.29638129
0.24932325,-0.6131115,5.97168132,-0.011191,-0.82617235,3.05284136,1.20361871
0.03932325,-0.5331115,6.18168132,0.198809,-0.82617235,3.48284136,4.32361871
0.20932325,-1.3931115,6.68168132,0.428809,-1.79617235,3.78284136,5.95361871
0.03932325,0.5168885,6.00168132,0.158809,0.54382765,3.23284136,2.38361871
0.07932325,0.8268885,5.32168132,-0.451191,0.80382765,2.38284136,-2.98638129
0.01932325,1.2568885,4.20168132,-0.731191,1.34382765,0.55284136,-15.5463813
0.01932325,2.0768885,4.67168132,-0.651191,2.49382765,1.16284136,-12.1763813
0.02932325,1.0168885,4.72168132,-0.541191,1.05382765,1.28284136,-11.3563813
0.00932325,1.9268885,4.79168132,-0.721191,2.35382765,2.56284136,0.32361871
-0.02067675,1.9368885,6.54168132,-1.011191,2.24382765,2.14284136,-10.7363813
0.02932325,1.5868885,6.75168132,-0.751191,1.97382765,2.32284136,-10.5463813
0.17932325,2.1968885,6.17168132,-0.541191,2.77382765,1.22284136,-17.5463813
0.06932325,1.0568885,5.97168132,-0.421191,1.24382765,0.79284136,-20.4863813
0.24932325,-0.6231115,5.32168132,-0.811191,-0.90617235,1.53284136,-10.7963813
0.16932325,-0.5931115,6.46168132,-1.041191,-0.87617235,1.95284136,-12.1163813
0.43932325,-0.9431115,6.16168132,-1.441191,-1.21617235,0.85284136,-21.2363813
0.25932325,-0.5831115,6.41168132,-1.721191,-0.82617235,1.65284136,-15.2963813
0.20932325,0.8268885,7.70168132,-1.651191,1.02382765,1.83284136,-20.2363813
0.19932325,1.7668885,7.82168132,-1.221191,2.24382765,1.89284136,-19.5463813
0.26932325,2.5368885,7.86168132,-0.281191,3.23382765,2.44284136,-12.4863813
0.42932325,-1.0731115,4.92168132,0.688809,-1.30617235,-0.17715864,-22.9263813
-0.03067675,-3.3031115,6.93168132,0.668809,-4.15617235,2.01284136,-12.6763813
-0.01067675,-1.6931115,7.08168132,-0.191191,-2.13617235,2.75284136,-6.54638129
0.03932325,0.1368885,6.81168132,-0.651191,0.11382765,2.93284136,-3.85638129
0.07932325,-1.4431115,7.72168132,-0.631191,-1.79617235,3.23284136,-4.17638129
0.03932325,-1.7231115,8.51168132,-0.051191,-2.22617235,3.42284136,-5.42638129
0.13932325,-0.1231115,7.18168132,0.108809,-0.29617235,2.75284136,-6.04638129
0.49932325,-4.3431115,8.74168132,0.318809,-5.47617235,3.05284136,-9.85638129
0.08932325,-2.6631115,8.85168132,-0.021191,-3.38617235,3.85284136,-0.54638129
0.02932325,-0.3331115,8.81168132,-0.201191,-0.48617235,3.48284136,-5.35638129
-0.04067675,0.6868885,7.69168132,-0.631191,0.91382765,3.66284136,0.51361871
0.02932325,1.1968885,8.77168132,-0.581191,1.42382765,3.85284136,-1.48638129
0.02932325,0.0068885,8.14168132,-0.391191,-0.04617235,2.93284136,-8.61638129
0.01932325,1.2668885,9.29168132,-0.471191,1.40382765,3.54284136,-7.61638129
-0.02067675,-0.2431115,8.77168132,-0.051191,-0.50617235,3.48284136,-5.48638129
0.24932325,-1.1531115,9.61168132,0.278809,-1.39617235,3.17284136,-12.6763813
0.01932325,1.4468885,10.2316813,-0.431191,1.93382765,4.64284136,3.26361871
-0.01067675,1.5668885,9.31168132,-0.911191,2.01382765,3.91284136,-2.04638129
-0.02067675,0.5768885,9.87168132,-0.921191,0.63382765,3.72284136,-8.29638129
-0.05067675,-2.2131115,10.4316813,0.038809,-2.78617235,3.66284136,-10.6763813
0.20932325,0.1868885,11.1116813,0.238809,0.29382765,2.87284136,-22.4263813
0.05932325,-0.2331115,8.08168132,-0.791191,-0.41617235,1.71284136,-22.5463813
-0.00067675,0.4768885,8.67168132,-1.191191,0.53382765,2.44284136,-17.9263813
-0.05067675,1.0068885,10.1816813,-1.141191,1.11382765,3.17284136,-15.8563813
-0.01067675,0.4868885,11.1216813,-1.261191,0.46382765,3.78284136,-13.1163813
-0.05067675,0.8868885,11.1916813,-1.341191,0.85382765,4.27284136,-7.11638129
-0.01067675,1.5168885,10.7616813,-1.211191,1.63382765,4.27284136,-4.54638129
-0.03067675,0.4868885,10.4616813,-1.221191,0.42382765,2.99284136,-20.2363813
0.20932325,-0.7631115,7.85168132,-1.391191,-1.07617235,1.65284136,-22.4863813
0.10932325,-1.1731115,7.94168132,-1.531191,-1.63617235,2.14284136,-18.0463813
0.19932325,0.2168885,8.54168132,-1.471191,0.20382765,2.81284136,-12.9863813
0.28932325,2.4068885,3.86168132,-0.521191,3.09382765,0.06284136,-16.6763813
-0.06067675,0.4968885,4.94168132,-0.491191,0.56382765,0.37284136,-20.0463813
0.09932325,-0.3731115,4.76168132,-0.681191,-0.61617235,0.37284136,-19.2363813
-0.04067675,1.0768885,6.01168132,-0.791191,1.28382765,1.83284136,-11.4863813
-0.02067675,0.1068885,6.35168132,-0.411191,0.00382765,2.38284136,-7.35638129
0.00932325,0.3068885,5.79168132,-0.221191,0.26382765,2.56284136,-3.17638129
-0.00067675,1.1868885,3.82168132,-0.131191,1.28382765,2.81284136,6.70361871
0.10932325,-0.2231115,4.36168132,0.278809,-0.42617235,3.36284136,10.5736187
-0.00067675,0.4368885,4.50168132,0.538809,0.49382765,2.87284136,5.64361871
-0.04067675,0.5468885,5.35168132,0.388809,0.53382765,2.14284136,-5.17638129
0.01932325,2.2268885,5.24168132,0.118809,2.70382765,1.89284136,-7.23638129
-0.02067675,1.5568885,5.57168132,0.058809,1.80382765,2.38284136,-3.85638129
-0.04067675,-0.1231115,5.61168132,-0.181191,-0.31617235,2.50284136,-3.35638129
-0.02067675,-0.6331115,4.39168132,-0.391191,-0.87617235,2.56284136,3.07361871
-0.06067675,-1.7131115,3.97168132,-0.411191,-2.20617235,2.14284136,0.14361871
-0.03067675,-1.3931115,4.53168132,-0.291191,-1.83617235,2.56284136,2.07361871
-0.03067675,-0.7731115,4.66168132,-0.181191,-1.18617235,3.72284136,11.9536187
-0.03067675,-0.3631115,6.11168132,-0.231191,-0.70617235,3.97284136,9.70361871
-0.03067675,-0.3731115,6.19168132,-0.481191,-0.65617235,3.60284136,6.07361871
-0.03067675,1.6868885,5.94168132,-1.241191,1.93382765,1.77284136,-12.6763813
-0.03067675,-0.3131115,6.73168132,-1.071191,-0.60617235,2.99284136,-3.48638129
-0.00067675,-1.6731115,7.36168132,-0.591191,-2.16617235,3.66284136,1.82361871
-0.02067675,0.3368885,6.43168132,-0.611191,0.24382765,2.20284136,-7.98638129
0.03932325,0.4168885,6.76168132,-0.711191,0.38382765,1.95284136,-13.0463813
0.00932325,1.9568885,7.49168132,-0.531191,2.37382765,2.38284136,-11.7963813
-0.05067675,1.2168885,7.42168132,0.148809,1.38382765,2.87284136,-6.54638129
0.07932325,1.2068885,6.81168132,0.828809,1.43382765,2.87284136,-2.92638129
-0.02067675,1.9168885,6.02168132,0.858809,2.41382765,1.53284136,-12.4863813
0.02932325,0.2868885,6.12168132,0.038809,0.33382765,1.04284136,-18.5463813
0.07932325,-0.1331115,5.20168132,0.468809,-0.39617235,1.53284136,-9.42638129
0.19932325,-1.1131115,8.00168132,0.578809,-1.40617235,3.11284136,-4.79638129
-0.07067675,-1.8431115,9.75168132,0.298809,-2.39617235,3.97284136,-3.67638129
0.06932325,-1.1931115,9.46168132,-0.071191,-1.61617235,3.42284136,-8.61638129
-0.05067675,-0.3731115,8.92168132,-0.331191,-0.58617235,3.66284136,-4.48638129
-0.04067675,-0.9031115,9.79168132,-0.251191,-1.22617235,3.97284136,-4.04638129
-0.03067675,-0.3431115,10.0416813,-0.241191,-0.43617235,4.15284136,-1.73638129
0.08932325,0.1468885,9.56168132,0.018809,0.10382765,4.09284136,-0.48638129
-0.05067675,1.6468885,10.6316813,-0.381191,1.98382765,4.76284136,2.70361871
0.00932325,1.1968885,9.90168132,-0.251191,1.38382765,4.64284136,4.57361871
0.05932325,-0.3031115,8.01168132,0.858809,-0.58617235,4.03284136,4.14361871
0.02932325,-1.7331115,9.56168132,0.698809,-2.14617235,4.52284136,5.38361871
-0.01067675,-2.7231115,12.0916813,0.748809,-3.41617235,5.25284136,5.95361871
-0.00067675,-1.1531115,11.6616813,0.748809,-1.42617235,4.33284136,-4.48638129
-0.00067675,-2.6231115,10.8416813,0.668809,-3.44617235,3.66284136,-11.6763813
-0.03067675,0.6068885,10.0616813,0.288809,0.70382765,4.33284136,0.07361871
0.19932325,-0.0231115,11.0716813,-0.151191,-0.10617235,4.27284136,-4.23638129
-0.05067675,0.2968885,10.4216813,-0.251191,0.23382765,4.76284136,3.95361871
-0.03067675,2.2068885,9.66168132,0.038809,2.76382765,4.27284136,0.95361871
-0.03067675,2.1968885,9.47168132,0.068809,2.74382765,4.09284136,0.14361871
-0.03067675,1.9068885,8.80168132,-0.101191,2.32382765,4.15284136,1.70361871
0.08932325,0.8968885,8.64168132,-0.201191,1.01382765,2.14284136,-19.1763813
0.41932325,-0.0531115,7.54168132,-0.091191,-0.22617235,0.49284136,-31.6763813
0.18932325,1.7568885,6.38168132,0.168809,1.99382765,0.18284136,-28.4263813
0.17932325,-0.0531115,8.48168132,0.388809,-0.05617235,0.92284136,-31.7363813
-0.06067675,-3.8131115,9.49168132,0.368809,-4.84617235,2.93284136,-14.6763813
-0.07067675,-1.3831115,9.89168132,-0.181191,-1.75617235,3.05284136,-14.9863813
0.01932325,2.0268885,8.82168132,-0.451191,2.35382765,3.17284136,-10.0463813
-0.05067675,0.2468885,8.99168132,-0.511191,0.11382765,3.36284136,-8.17638129
0.26932325,0.0368885,8.61168132,-0.591191,-0.03617235,2.14284136,-19.4863813
-0.07067675,1.7768885,9.36168132,-1.281191,2.16382765,2.93284136,-16.0463813
-0.05067675,-0.5531115,9.74168132,-1.381191,-0.88617235,3.11284136,-14.1163813
-0.07067675,-2.1231115,9.39168132,-0.981191,-2.74617235,3.11284136,-13.1163813
-0.11067675,1.5468885,5.50168132,0.088809,1.81382765,1.59284136,-11.2963813
-0.09067675,2.0468885,5.68168132,-0.131191,2.49382765,2.08284136,-6.92638129
-0.07067675,1.9968885,5.22168132,-0.161191,2.61382765,1.77284136,-8.67638129
-0.00067675,1.6268885,7.08168132,-0.281191,1.94382765,2.44284136,-10.6163813
-0.07067675,0.9168885,7.54168132,-0.231191,0.99382765,3.60284136,0.57361871
-0.07067675,-0.7331115,7.80168132,-0.121191,-1.04617235,3.23284136,-4.29638129
-0.00067675,-2.6431115,9.58168132,-0.661191,-3.36617235,3.85284136,-5.04638129
-0.02067675,0.0668885,9.57168132,-0.861191,0.10382765,4.52284136,3.26361871
0.42932325,0.0568885,10.0416813,-0.341191,0.11382765,3.97284136,-3.54638129
0.23932325,-1.5831115,9.17168132,-0.741191,-2.00617235,3.60284136,-5.35638129
0.17932325,0.9168885,9.43168132,-1.331191,1.09382765,3.60284136,-7.04638129
0.27932325,1.8968885,9.61168132,-1.451191,2.43382765,3.54284136,-8.29638129
0.21932325,1.6968885,9.75168132,-1.581191,2.06382765,3.05284136,-15.1163813
0.21932325,1.4168885,8.78168132,-1.571191,1.71382765,2.81284136,-13.4863813
0.03932325,2.2168885,8.86168132,-1.281191,2.70382765,2.75284136,-14.0463813
0.03932325,1.3468885,9.57168132,-0.961191,1.56382765,3.85284136,-5.29638129
0.13932325,1.7668885,9.44168132,-0.951191,2.06382765,3.05284136,-13.1163813
0.03932325,0.7168885,9.25168132,-1.191191,0.80382765,3.11284136,-12.7963813
0.04932325,-0.6931115,8.89168132,-0.781191,-1.07617235,2.93284136,-13.5463813
-0.07067675,-1.0731115,8.27168132,-0.421191,-1.46617235,2.81284136,-11.5463813
-0.03067675,-1.8331115,8.40168132,-0.481191,-2.49617235,3.30284136,-6.54638129
0.38932325,-1.3731115,7.46168132,-0.061191,-1.83617235,2.38284136,-11.6763813
-0.09067675,-0.2731115,5.47168132,-0.211191,-0.68617235,1.22284136,-14.9263813
-0.07067675,0.8768885,7.14168132,-0.631191,0.90382765,2.32284136,-12.6763813
-0.07067675,-1.0931115,8.16168132,-0.831191,-1.54617235,2.87284136,-10.2963813
0.02932325,-1.6031115,10.1816813,-1.291191,-2.07617235,3.97284136,-6.04638129
-0.07067675,-2.1131115,12.0416813,-0.811191,-2.77617235,4.70284136,-3.48638129
-0.07067675,-0.3131115,9.79168132,-0.441191,-0.47617235,3.72284136,-7.11638129
0.03932325,-0.7231115,10.5016813,-1.121191,-0.97617235,3.72284136,-10.9863813
-0.02067675,0.0668885,11.7716813,-1.791191,0.01382765,3.97284136,-13.7363813
-0.10067675,0.8368885,11.9016813,-1.661191,0.86382765,4.33284136,-8.92638129
-0.03067675,1.9668885,5.59168132,-0.771191,2.43382765,3.30284136,5.20361871
-0.03067675,1.6068885,4.96168132,-0.781191,1.99382765,2.44284136,-2.35638129
0.00932325,-0.0831115,5.99168132,-0.361191,-0.34617235,3.05284136,0.20361871
-0.03067675,-0.2131115,6.14168132,-0.181191,-0.36617235,3.54284136,5.64361871
0.05932325,-3.4931115,6.69168132,0.248809,-4.41617235,2.50284136,-7.85638129
-0.00067675,0.6768885,5.77168132,-0.121191,0.67382765,2.81284136,-1.29638129
-0.02067675,-1.2631115,6.41168132,0.058809,-1.64617235,2.99284136,-0.73638129
0.00932325,-2.6931115,7.19168132,1.108809,-3.32617235,3.36284136,0.07361871
0.00932325,-3.1031115,8.97168132,0.758809,-3.87617235,3.54284136,-5.11638129
-0.02067675,-0.7131115,8.37168132,0.158809,-0.88617235,3.48284136,-3.67638129
0.00932325,1.2368885,7.82168132,-0.301191,1.39382765,3.78284136,2.20361871
-0.04067675,1.7668885,7.27168132,-0.561191,2.17382765,3.42284136,0.57361871
-0.04067675,-0.0431115,8.25168132,-0.511191,-0.23617235,3.48284136,-4.29638129
-0.05067675,0.3868885,9.51168132,-0.701191,0.35382765,3.97284136,-3.11638129
-0.04067675,-0.7831115,9.15168132,-0.581191,-1.13617235,4.64284136,6.45361871
0.16932325,-0.4631115,7.83168132,-0.171191,-0.56617235,3.54284136,0.45361871
0.17932325,1.3768885,7.43168132,0.338809,1.70382765,1.95284136,-15.8563813
0.25932325,-1.9231115,7.43168132,0.408809,-2.49617235,0.85284136,-26.7963813
0.15932325,-1.0031115,6.78168132,-0.521191,-1.35617235,0.73284136,-26.1163813
0.04932325,1.8068885,7.00168132,-0.911191,2.09382765,1.40284136,-20.1763813
-0.06067675,0.5868885,7.53168132,-0.861191,0.47382765,1.89284136,-18.3563813
-0.02067675,0.7068885,8.60168132,-0.641191,0.64382765,3.23284136,-8.35638129
-0.06067675,1.7368885,8.38168132,-0.541191,2.04382765,3.54284136,-3.29638129
-0.04067675,1.6468885,8.20168132,-0.641191,1.88382765,3.11284136,-7.23638129
-0.07067675,1.9768885,6.54168132,-0.471191,2.38382765,2.81284136,-2.67638129
0.35932325,-0.5631115,6.57168132,-0.011191,-0.86617235,1.71284136,-14.2363813
0.10932325,-1.5531115,6.11168132,0.198809,-2.00617235,0.43284136,-24.5463813
-0.00067675,-0.9031115,8.52168132,0.098809,-1.04617235,2.44284136,-15.5463813
0.18932325,-0.5131115,12.3616813,0.238809,-0.54617235,4.27284136,-10.2363813
-0.10067675,-1.2931115,13.6216813,0.128809,-1.56617235,4.27284136,-16.4263813
-0.07067675,-1.9531115,11.8816813,-0.041191,-2.46617235,3.78284136,-15.1763813
0.11932325,-2.1031115,7.36168132,0.408809,-2.66617235,2.50284136,-9.23638129
-0.00067675,1.4068885,8.14168132,0.138809,1.70382765,3.23284136,-4.29638129
0.11932325,1.7968885,8.82168132,-0.181191,2.17382765,2.62284136,-14.4263813
0.20932325,0.0568885,8.73168132,-0.261191,0.10382765,1.71284136,-24.4863813
0.25932325,-1.8731115,4.78168132,-0.451191,-2.45617235,0.37284136,-18.5463813
-0.08067675,1.4168885,6.67168132,-0.851191,1.67382765,2.26284136,-10.1763813
-0.07067675,-0.1231115,7.64168132,-0.881191,-0.36617235,3.42284136,-1.17638129
-0.07067675,1.6668885,7.81168132,-1.001191,1.88382765,3.11284136,-5.79638129
-0.06067675,-0.5331115,7.91168132,-0.991191,-0.79617235,2.99284136,-7.35638129
-0.05067675,-0.8331115,8.00168132,-0.851191,-1.07617235,3.36284136,-4.54638129
0.12932325,-0.6231115,9.25168132,-0.661191,-0.89617235,3.78284136,-3.42638129
-0.07067675,2.1768885,7.57168132,-0.861191,2.70382765,3.11284136,-4.42638129
-0.04067675,0.3468885,7.66168132,-0.741191,0.42382765,2.56284136,-11.0463813
0.24932325,-0.3031115,8.18168132,0.058809,-0.46617235,2.93284136,-8.85638129
0.11932325,1.5368885,7.75168132,0.118809,1.80382765,3.54284136,0.01361871
-0.02067675,1.3768885,6.12168132,-0.351191,1.66382765,2.62284136,-2.92638129
-0.00067675,1.1468885,7.35168132,-0.951191,1.33382765,2.38284136,-12.4263813
-0.04067675,2.4368885,6.71168132,-1.221191,3.05382765,2.99284136,-3.17638129
0.06932325,1.9668885,7.29168132,-1.361191,2.42382765,2.93284136,-5.85638129
-0.05067675,1.2468885,8.02168132,-1.231191,1.47382765,2.69284136,-12.5463813
-0.03067675,-2.1631115,8.36168132,-0.611191,-2.79617235,3.30284136,-6.54638129
-0.01067675,0.5768885,7.31168132,-0.631191,0.80382765,2.87284136,-6.17638129
0.12932325,1.3268885,7.37168132,-0.821191,1.58382765,2.56284136,-9.04638129
-0.03067675,-0.4831115,7.77168132,-0.101191,-0.65617235,2.75284136,-9.42638129
-0.03067675,-0.6331115,9.00168132,0.328809,-0.79617235,3.97284136,-1.17638129
0.03932325,-3.3931115,8.41168132,0.858809,-4.32617235,3.23284136,-5.54638129
-0.04067675,1.1968885,8.72168132,0.198809,1.31382765,3.23284136,-8.04638129
0.11932325,0.0068885,8.11168132,0.218809,-0.02617235,2.26284136,-16.4263813
0.05932325,-0.6931115,8.53168132,-0.341191,-0.85617235,3.23284136,-6.79638129
-0.01067675,0.3868885,8.75168132,-0.791191,0.35382765,2.50284136,-17.4863813
0.06932325,0.2768885,8.22168132,-0.981191,0.29382765,2.38284136,-16.5463813
-0.03067675,1.3768885,6.02168132,-0.851191,1.65382765,2.44284136,-5.48638129
0.03932325,2.1268885,4.35168132,-1.141191,2.71382765,1.28284136,-9.17638129
-0.03067675,1.6168885,4.48168132,-1.371191,2.07382765,1.53284136,-8.17638129
-0.05067675,1.3068885,4.40168132,-1.541191,1.61382765,2.20284136,-1.98638129
-0.04067675,-0.0131115,5.82168132,-1.471191,-0.16617235,3.36284136,3.88361871
-0.03067675,-1.4131115,6.26168132,-1.471191,-1.81617235,3.30284136,1.95361871
