ALLSKY_KT,WS2M,T2M,PS,WS10M,QV2M,RH2M
0.15932325,-0.2331115,10.1816813,-0.441191,-0.57617235,3.42284136,-12.6763813
-0.08067675,-0.1931115,8.97168132,-1.171191,-0.31617235,3.11284136,-12.3563813
-0.07067675,-0.3531115,8.94168132,-0.791191,-0.50617235,3.72284136,-4.04638129
0.00932325,-0.3831115,8.65168132,-0.941191,-0.70617235,3.11284136,-10.7963813
-0.00067675,-0.5631115,9.11168132,-1.071191,-0.86617235,3.48284136,-7.98638129
-0.04067675,-2.5531115,10.0216813,-0.571191,-3.25617235,4.33284136,-0.73638129
-0.07067675,-0.8031115,9.54168132,-0.071191,-1.04617235,3.78284136,-3.48638129
-0.02067675,0.6568885,10.4516813,-0.411191,0.64382765,4.33284136,-2.92638129
-0.06067675,0.5268885,10.5716813,-1.161191,0.45382765,4.15284136,-5.11638129
-0.06067675,1.5668885,10.3916813,-1.661191,1.72382765,4.03284136,-8.11638129
-0.06067675,-1.3031115,11.0016813,-1.071191,-1.82617235,4.39284136,-4.61638129
-0.05067675,0.1968885,10.8416813,-0.801191,0.11382765,4.58284136,-0.79638129
-0.07067675,-0.0931115,10.9116813,-0.711191,-0.30617235,4.82284136,2.64361871
-0.07067675,1.1468885,9.30168132,-0.491191,1.30382765,3.72284136,-4.35638129
-0.06067675,-1.6931115,9.65168132,-0.131191,-2.22617235,3.85284136,-5.17638129
0.02932325,0.5568885,9.87168132,-0.391191,0.55382765,3.85284136,-6.79638129
0.22932325,0.9668885,10.8616813,-0.681191,1.03382765,5.00284136,5.07361871
0.08932325,0.8468885,10.7316813,-0.301191,0.96382765,3.85284136,-8.67638129
-0.04067675,1.1268885,11.1016813,-0.411191,1.35382765,4.09284136,-7.29638129
0.02932325,0.1468885,9.72168132,0.328809,0.01382765,4.58284136,3.88361871
-0.00067675,-2.3031115,10.7616813,1.138809,-2.97617235,4.64284136,2.20361871
-0.08067675,-1.9531115,9.64168132,1.808809,-2.55617235,4.39284136,4.38361871
-0.00067675,-0.7131115,12.9216813,-1.001191,-0.93617235,4.94284136,-3.85638129
-0.02067675,-2.5531115,13.1916813,-0.461191,-3.24617235,5.13284136,-1.23638129
0.08932325,-1.1031115,12.7916813,0.168809,-1.39617235,4.82284136,-4.04638129
0.16932325,0.7068885,9.66168132,-0.241191,0.67382765,3.11284136,-14.3563813
-0.00067675,0.2568885,10.9116813,-1.101191,0.11382765,3.78284136,-12.7363813
-0.00067675,-3.2631115,12.1716813,-0.651191,-4.20617235,4.52284136,-7.23638129
0.02932325,-3.0831115,12.5716813,-0.031191,-3.92617235,4.52284136,-7.85638129
0.12932325,0.7468885,11.0716813,-0.191191,0.91382765,4.21284136,-6.92638129
-0.02067675,1.4168885,12.8016813,-0.781191,1.48382765,4.94284136,-3.42638129
0.18932325,-2.1331115,12.7816813,0.338809,-2.85617235,4.76284136,-4.23638129
0.06932325,-3.5231115,11.8916813,0.838809,-4.54617235,4.21284136,-7.92638129
-0.01067675,-0.8331115,11.6016813,-0.071191,-1.19617235,4.21284136,-8.79638129
-0.00067675,-0.5131115,10.5216813,0.258809,-0.92617235,4.21284136,-3.48638129
0.07932325,-2.0931115,9.20168132,1.048809,-2.83617235,4.03284136,1.51361871
0.17932325,-2.1831115,14.0916813,0.318809,-2.84617235,5.86284136,9.14361871
0.32932325,1.1268885,14.3216813,0.468809,1.31382765,5.00284136,-6.29638129
0.05932325,-0.5831115,13.9216813,0.378809,-0.89617235,4.64284136,-12.6163813
-0.00067675,-2.4831115,12.4716813,0.178809,-3.17617235,4.58284136,-6.23638129
0.00932325,-0.8831115,12.2916813,-0.281191,-1.14617235,4.33284136,-10.0463813
-0.01067675,1.5068885,12.8916813,-0.701191,1.73382765,5.13284136,-1.35638129
-0.01067675,1.7168885,11.1616813,-0.911191,1.99382765,4.39284136,-2.98638129
0.03932325,1.0868885,9.68168132,-0.991191,1.04382765,2.62284136,-19.4863813
0.19932325,1.6968885,10.1116813,-0.851191,1.91382765,2.08284136,-25.2963813
0.09932325,1.7768885,9.45168132,-0.891191,2.18382765,2.75284136,-17.6163813
-0.04067675,0.5468885,9.66168132,-1.361191,0.57382765,2.32284136,-23.7363813
-0.03067675,-0.7731115,10.8916813,-0.921191,-0.93617235,2.99284136,-21.8563813
0.06932325,-3.2031115,9.59168132,-0.111191,-4.17617235,3.60284136,-8.61638129
-0.02067675,-2.2331115,7.82168132,0.108809,-2.99617235,4.33284136,8.26361871
0.06932325,-0.9431115,8.07168132,0.688809,-1.42617235,4.58284136,10.5736187
0.17932325,-0.3931115,8.46168132,1.168809,-0.79617235,4.27284136,7.51361871
-0.00067675,-0.7331115,7.86168132,0.668809,-1.19617235,3.11284136,-4.54638129
-0.05067675,0.2568885,8.95168132,0.178809,0.16382765,2.99284136,-12.1163813
0.09932325,1.4268885,7.63168132,-0.341191,1.74382765,3.42284136,-1.11638129
-0.08067675,-1.1131115,8.90168132,-0.391191,-1.49617235,3.48284136,-6.35638129
0.00932325,-1.0631115,7.79168132,-0.341191,-1.54617235,3.48284136,-2.11638129
-0.07067675,0.5268885,8.31168132,-0.951191,0.52382765,3.60284136,-2.73638129
-0.03067675,-1.8631115,9.48168132,-1.011191,-2.46617235,4.15284136,-1.23638129
0.06932325,-1.5831115,9.43168132,-0.631191,-2.03617235,4.52284136,4.57361871
0.06932325,-1.4431115,8.18168132,-0.621191,-1.84617235,3.54284136,-1.85638129
0.31932325,-2.7031115,9.16168132,-0.531191,-3.47617235,3.60284136,-4.42638129
