ALLSKY_KT,WS2M,T2M,PS,WS10M,QV2M,RH2M
0.17932325,0.3568885,7.16168132,-0.191191,0.53382765,2.87284136,-4.73638129
-0.03067675,0.1468885,6.79168132,-0.321191,0.04382765,4.21284136,9.26361871
0.01932325,1.6268885,5.85168132,-0.221191,1.83382765,4.21284136,11.7636187
0.03932325,1.4868885,6.30168132,0.048809,1.69382765,0.67284136,-22.6163813
0.07932325,-0.0431115,6.73168132,-0.021191,-0.10617235,1.83284136,-14.7363813
0.07932325,0.6968885,6.65168132,-0.581191,0.77382765,2.20284136,-12.1763813
0.00932325,1.4168885,5.50168132,-0.441191,1.72382765,2.01284136,-9.42638129
-0.10067675,1.3668885,5.01168132,-0.261191,1.62382765,1.77284136,-9.98638129
-0.02067675,-1.0631115,6.35168132,-0.201191,-1.36617235,0.98284136,-20.9263813
0.13932325,-1.9931115,6.29168132,-0.421191,-2.51617235,2.38284136,-7.73638129
0.24932325,0.4468885,7.48168132,-0.571191,0.52382765,3.48284136,-0.11638129
0.03932325,0.4368885,7.36168132,-0.621191,0.41382765,4.03284136,4.32361871
-0.03067675,0.8368885,5.76168132,-0.481191,0.99382765,3.48284136,5.64361871
-0.02067675,-2.4531115,4.93168132,0.338809,-3.28617235,4.39284136,16.7036187
0.06932325,-0.0931115,3.81168132,0.478809,-0.33617235,3.78284136,15.0136187
-0.07067675,-0.2331115,6.63168132,-0.651191,-0.26617235,3.78284136,4.14361871
0.02932325,1.6368885,5.06168132,-0.751191,2.05382765,4.15284136,14.2636187
0.01932325,0.6168885,3.36168132,-0.481191,0.59382765,4.76284136,24.0136187
0.01932325,0.6768885,3.85168132,-0.551191,0.83382765,2.08284136,-2.17638129
-0.04067675,2.3668885,3.83168132,-0.621191,2.94382765,2.20284136,-1.04638129
0.05932325,0.5968885,5.48168132,-0.311191,0.52382765,1.83284136,-10.1163813
0.05932325,1.2868885,5.44168132,-0.541191,1.54382765,2.38284136,-5.48638129
0.05932325,-2.0931115,3.85168132,0.528809,-2.82617235,2.44284136,2.76361871
-0.00067675,-0.0131115,6.80168132,0.038809,-0.25617235,3.48284136,1.20361871
0.01932325,2.2968885,6.01168132,-0.251191,2.91382765,2.69284136,-4.48638129
0.03932325,-0.2331115,8.23168132,-0.421191,-0.33617235,2.87284136,-10.6763813
0.03932325,1.1268885,8.10168132,-0.491191,1.38382765,3.36284136,-4.29638129
0.03932325,-0.3331115,8.00168132,-0.031191,-0.42617235,2.62284136,-11.2363813
0.31932325,-0.4831115,9.24168132,-0.071191,-0.60617235,2.56284136,-17.6163813
0.10932325,0.4868885,7.88168132,0.238809,0.56382765,2.01284136,-17.7363813
0.06932325,0.1968885,8.78168132,-0.371191,0.19382765,3.48284136,-6.11638129
0.01932325,-1.1231115,8.24168132,-0.271191,-1.45617235,3.17284136,-6.73638129
0.06932325,-1.5631115,7.50168132,0.298809,-2.07617235,1.77284136,-18.1763813
0.02932325,1.0968885,7.15168132,0.218809,1.27382765,1.59284136,-19.5463813
0.21932325,0.0268885,7.43168132,0.098809,-0.02617235,2.38284136,-12.4863813
-0.02067675,1.3968885,9.30168132,-0.061191,1.69382765,4.15284136,-0.04638129
0.15932325,0.9268885,8.87168132,0.228809,1.20382765,3.48284136,-5.04638129
-0.00067675,0.0568885,8.61168132,0.108809,-0.04617235,3.05284136,-10.4263813
-0.00067675,1.4368885,6.58168132,0.328809,1.70382765,2.20284136,-9.42638129
0.04932325,1.8768885,5.07168132,0.668809,2.23382765,2.08284136,-6.79638129
0.25932325,-1.1031115,5.64168132,0.558809,-1.42617235,0.31284136,-22.3563813
0.35932325,-2.5531115,6.79168132,0.368809,-3.34617235,1.40284136,-17.9863813
-0.03067675,0.7668885,7.51168132,-0.521191,0.84382765,3.36284136,-3.67638129
-0.01067675,0.6568885,6.58168132,-0.531191,0.74382765,3.54284136,2.14361871
-0.03067675,0.4168885,5.62168132,-0.201191,0.09382765,4.33284136,14.4536187
0.03932325,1.1468885,3.30168132,-0.191191,1.15382765,4.58284136,23.0736187
-0.00067675,1.0768885,4.11168132,-0.371191,1.24382765,2.93284136,4.95361871
-0.00067675,1.7068885,2.79168132,0.028809,1.81382765,2.56284136,3.01361871
-0.01067675,-0.2931115,2.62168132,0.748809,-0.61617235,3.36284136,14.1436187
-0.04067675,-1.1031115,6.75168132,0.228809,-1.33617235,4.70284136,13.8836187
-0.04067675,-2.3431115,7.53168132,0.088809,-2.93617235,4.70284136,12.2036187
0.05932325,-0.0531115,7.07168132,0.718809,-0.33617235,4.52284136,13.0736187
0.35932325,0.6968885,8.04168132,0.588809,0.85382765,3.23284136,-4.42638129
0.25932325,-1.2631115,8.93168132,0.268809,-1.54617235,3.42284136,-6.23638129
0.04932325,1.3868885,7.97168132,0.518809,1.64382765,1.95284136,-18.1163813
0.04932325,-0.4531115,6.06168132,1.228809,-0.78617235,2.32284136,-8.04638129
0.03932325,-2.3731115,7.47168132,1.208809,-3.01617235,4.15284136,7.32361871
0.02932325,-2.5831115,7.50168132,0.518809,-3.32617235,4.15284136,7.07361871
0.03932325,-2.5531115,7.64168132,0.298809,-3.27617235,4.21284136,6.32361871
0.07932325,-1.0331115,7.43168132,-0.151191,-1.40617235,3.78284136,2.88361871
0.06932325,1.9968885,8.66168132,-0.751191,2.42382765,4.64284136,7.26361871
0.10932325,0.6968885,7.65168132,-0.761191,0.73382765,4.27284136,7.45361871
0.03932325,0.6068885,7.75168132,-0.861191,0.67382765,4.03284136,2.51361871
0.00932325,-1.5731115,6.71168132,-0.551191,-2.13617235,4.94284136,17.2036187
0.00932325,-1.7531115,5.70168132,-0.191191,-2.40617235,5.25284136,22.9536187
0.06932325,0.8568885,3.39168132,-0.021191,0.75382765,5.31284136,28.7636187
-0.01067675,0.5468885,3.22168132,-0.041191,0.47382765,3.05284136,7.88361871
0.06932325,-0.1531115,2.58168132,0.168809,-0.54617235,4.33284136,22.3836187
-0.01067675,0.8668885,0.79168132,0.068809,0.78382765,3.42284136,19.3236187
-0.00067675,1.7368885,1.55168132,-0.191191,2.09382765,2.50284136,11.0736187
0.02932325,1.5968885,2.99168132,-0.531191,1.95382765,1.16284136,-5.35638129
0.03932325,1.1368885,1.22168132,-0.361191,1.18382765,2.01284136,4.76361871
-0.00067675,-0.1631115,-0.22831868,0.308809,-0.47617235,2.75284136,15.7036187
-0.02067675,-2.5131115,4.01168132,-0.231191,-3.26617235,2.08284136,-0.79638129
-0.03067675,0.4568885,3.97168132,-0.741191,0.36382765,2.69284136,3.01361871
-0.05067675,-0.2331115,2.18168132,-0.821191,-0.59617235,4.21284136,20.0136187
-0.02067675,-0.8331115,0.00168132,-0.561191,-1.29617235,4.70284136,30.8236187
-0.00067675,0.1868885,0.51168132,-0.171191,0.19382765,3.85284136,21.9536187
-0.05067675,0.0168885,4.56168132,-0.571191,0.07382765,2.93284136,3.88361871
-0.00067675,1.1068885,3.45168132,-0.351191,1.17382765,3.72284136,12.7636187
-0.03067675,0.0968885,1.04168132,0.488809,-0.27617235,4.52284136,26.7636187
-0.00067675,0.5168885,4.11168132,0.258809,0.59382765,3.66284136,12.2636187
0.05932325,-1.0231115,3.93168132,0.058809,-1.57617235,3.05284136,7.20361871
-0.03067675,2.1668885,3.45168132,-0.581191,2.46382765,2.69284136,4.64361871
-0.03067675,-1.2331115,3.47168132,-0.271191,-1.82617235,3.05284136,8.95361871
-0.03067675,1.3468885,4.36168132,-0.221191,1.41382765,2.32284136,-0.35638129
-0.03067675,0.7468885,6.84168132,-0.571191,0.81382765,2.87284136,-6.23638129
-0.01067675,1.5568885,6.62168132,-0.491191,1.95382765,2.50284136,-8.98638129
-0.04067675,2.0168885,6.14168132,-0.431191,2.49382765,3.17284136,0.32361871
0.01932325,1.9068885,5.36168132,-0.391191,2.27382765,3.05284136,1.57361871
0.30932325,0.6468885,6.00168132,-0.111191,0.79382765,2.56284136,-2.42638129
0.10932325,-1.5831115,6.85168132,-0.041191,-2.09617235,2.50284136,-7.42638129
0.03932325,-1.6231115,5.62168132,-0.451191,-2.21617235,1.40284136,-13.6163813
-0.07067675,1.2668885,6.01168132,-0.631191,1.40382765,2.56284136,-6.98638129
-0.04067675,0.5168885,4.15168132,-0.191191,0.43382765,2.99284136,4.45361871
-0.06067675,0.7268885,3.05168132,0.068809,0.67382765,2.75284136,7.64361871
-0.01067675,1.0568885,5.04168132,-0.071191,1.27382765,2.08284136,-6.23638129
-0.03067675,0.4968885,4.24168132,0.298809,0.55382765,2.08284136,-4.48638129
0.06932325,0.7968885,4.00168132,0.688809,0.77382765,-0.11715864,-19.2963813
0.08932325,0.3768885,4.57168132,0.618809,0.32382765,-0.60715864,-24.9863813
0.02932325,-0.2031115,3.75168132,1.048809,-0.46617235,0.18284136,-14.7963813
0.01932325,-1.5031115,4.06168132,1.188809,-2.11617235,4.15284136,18.2036187
-0.02067675,-0.0831115,4.46168132,0.828809,-0.22617235,3.05284136,7.01361871
0.11932325,0.4168885,5.34168132,0.258809,0.54382765,2.93284136,2.26361871
0.04932325,-1.2831115,4.58168132,0.138809,-1.72617235,2.56284136,0.51361871
0.22932325,-0.5831115,5.46168132,0.198809,-0.87617235,2.81284136,-0.42638129
-0.11067675,0.1168885,5.14168132,0.008809,0.03382765,2.99284136,1.20361871
-0.09067675,1.1568885,5.55168132,-0.331191,1.36382765,2.62284136,-2.85638129
-0.07067675,1.1968885,4.69168132,-0.471191,1.54382765,2.44284136,-1.23638129
-0.04067675,-0.3431115,4.79168132,-0.171191,-0.51617235,0.67284136,-17.5463813
-0.05067675,-1.2731115,3.12168132,0.188809,-1.69617235,0.24284136,-14.7963813
-0.06067675,-0.2031115,2.18168132,0.088809,-0.40617235,0.18284136,-12.2363813
-0.03067675,-0.6231115,0.56168132,0.078809,-1.00617235,2.01284136,6.07361871
-0.03067675,-0.5831115,3.40168132,-0.211191,-1.01617235,2.08284136,1.64361871
-0.02067675,0.8368885,4.41168132,-0.201191,0.95382765,1.04284136,-10.7363813
0.08932325,-2.9631115,5.58168132,-0.711191,-3.86617235,1.65284136,-10.5463813
0.38932325,-3.0431115,6.32168132,-1.251191,-3.88617235,1.40284136,-16.3563813
0.11932325,-0.9231115,6.41168132,-1.401191,-1.18617235,1.83284136,-13.2963813
0.02932325,1.5568885,7.25168132,-1.121191,1.86382765,2.08284136,-14.5463813
-0.06067675,1.2968885,7.38168132,-1.121191,1.57382765,2.32284136,-13.0463813
0.00932325,1.1268885,6.91168132,-1.351191,1.26382765,2.56284136,-10.4863813
0.06932325,0.5868885,6.16168132,-1.311191,0.42382765,3.05284136,-1.29638129
-0.03067675,0.1768885,3.61168132,-1.561191,-0.00617235,1.46284136,-6.17638129
-0.00067675,1.5768885,6.10168132,-1.741191,1.84382765,1.83284136,-13.4863813
-0.00067675,0.1468885,4.37168132,-0.991191,-0.07617235,1.71284136,-7.79638129
0.02932325,0.3068885,3.92168132,-0.591191,0.20382765,1.77284136,-2.48638129
0.01932325,1.1968885,4.50168132,-0.801191,1.45382765,0.55284136,-17.2963813
0.03932325,1.6968885,5.09168132,-0.951191,2.07382765,-0.36715864,-27.1763813
0.07932325,0.7668885,5.70168132,-1.001191,0.83382765,0.06284136,-26.3563813
0.13932325,-0.7431115,5.60168132,-1.191191,-0.97617235,0.18284136,-25.2363813
-0.00067675,-0.4831115,5.54168132,-1.561191,-0.68617235,0.43284136,-22.7363813
-0.00067675,1.1468885,5.68168132,-1.551191,1.27382765,1.22284136,-16.8563813
0.24932325,1.7068885,6.97168132,-1.131191,2.07382765,1.16284136,-22.5463813
-0.09067675,0.4368885,5.39168132,-1.101191,0.54382765,1.95284136,-9.54638129
-0.09067675,2.1268885,4.05168132,-0.861191,2.58382765,2.32284136,-0.11638129
-0.05067675,0.0868885,3.93168132,-0.681191,-0.16617235,2.99284136,7.45361871
-0.02067675,0.0968885,3.13168132,-0.511191,-0.29617235,2.93284136,9.51361871
0.10932325,1.9168885,2.09168132,-0.161191,2.25382765,3.05284136,13.3836187
0.01932325,-0.3931115,3.65168132,0.248809,-0.55617235,0.31284136,-13.9863813
0.00932325,0.4568885,6.67168132,0.028809,0.63382765,1.89284136,-11.9863813
0.03932325,0.9168885,5.86168132,-0.271191,1.12382765,1.95284136,-9.73638129
-0.07067675,0.2168885,5.97168132,-0.471191,0.20382765,2.26284136,-7.61638129
0.15932325,-1.1231115,4.57168132,-0.491191,-1.50617235,1.46284136,-7.79638129
0.22932325,-2.1231115,5.04168132,-0.701191,-2.70617235,0.73284136,-16.6763813
0.20932325,0.0668885,6.47168132,0.608809,-0.16617235,3.48284136,4.64361871
0.29932325,-2.8231115,6.31168132,0.858809,-3.75617235,2.08284136,-8.29638129
-0.02067675,-2.3831115,5.34168132,-0.411191,-3.19617235,1.28284136,-14.1163813
-0.00067675,1.2068885,6.22168132,-1.081191,1.38382765,1.22284136,-19.1763813
0.00932325,0.4368885,5.85168132,-0.591191,0.36382765,1.83284136,-12.2963813
-0.03067675,0.2268885,4.47168132,0.418809,-0.11617235,2.87284136,3.20361871
0.03932325,-1.0931115,1.93168132,1.148809,-1.70617235,3.42284136,16.5736187
0.12932325,-2.8031115,1.28168132,1.378809,-3.88617235,3.60284136,20.2036187
-0.03067675,-1.5131115,5.48168132,0.438809,-2.01617235,2.87284136,0.45361871
-0.03067675,1.9168885,4.61168132,0.068809,2.25382765,2.50284136,1.38361871
-0.02067675,2.0168885,3.47168132,-0.021191,2.41382765,1.71284136,-2.17638129
-0.03067675,1.4268885,3.28168132,0.288809,1.66382765,1.77284136,-1.48638129
0.07932325,-0.8031115,4.63168132,0.938809,-1.03617235,1.10284136,-11.9863813
0.38932325,-4.0531115,5.25168132,1.318809,-5.25617235,-0.60715864,-28.2363813
0.10932325,-0.3931115,4.81168132,1.538809,-0.61617235,-0.42715864,-23.9863813
0.21932325,-1.3431115,5.01168132,0.698809,-1.86617235,2.01284136,-5.17638129
