ALLSKY_KT,WS2M,T2M,PS,WS10M,QV2M,RH2M
-0.00067675,-1.4331115,2.50168132,1.188809,-1.82617235,0.24284136,-10.7963813
-0.00067675,-1.4831115,2.47168132,0.848809,-1.93617235,1.10284136,-3.42638129
-0.00067675,1.7668885,2.50168132,0.218809,2.12382765,1.46284136,-1.17638129
-0.03067675,-0.5131115,0.72168132,0.538809,-0.85617235,1.71284136,4.76361871
0.02932325,0.4868885,-0.07831868,0.948809,0.27382765,3.91284136,25.0136187
-0.00067675,-0.3731115,0.98168132,0.648809,-0.60617235,2.56284136,11.7636187
-0.05067675,1.2468885,2.56168132,0.218809,1.68382765,2.93284136,9.70361871
0.00932325,1.4168885,1.72168132,0.668809,1.76382765,2.08284136,2.07361871
-0.02067675,-0.2931115,-1.05831868,1.368809,-0.57617235,2.50284136,10.4536187
-0.05067675,0.8068885,2.36168132,0.788809,0.88382765,3.11284136,13.0136187
-0.03067675,-0.5631115,3.77168132,0.648809,-0.66617235,2.32284136,3.07361871
0.02932325,-1.0431115,4.60168132,0.158809,-1.17617235,3.23284136,7.95361871
0.05932325,0.2468885,2.75168132,0.838809,0.36382765,1.65284136,-1.79638129
0.01932325,0.1468885,3.22168132,0.148809,0.27382765,0.92284136,-9.35638129
-0.00067675,-0.9731115,2.50168132,0.488809,-1.21617235,-0.23715864,-15.1763813
0.04932325,1.2368885,0.00168132,0.998809,1.47382765,0.67284136,-0.23638129
0.31932325,0.3368885,5.14168132,0.208809,0.57382765,1.04284136,-13.4263813
0.02932325,1.1068885,4.18168132,-0.401191,1.28382765,2.99284136,4.45361871
-0.01067675,1.4568885,2.86168132,-0.441191,1.77382765,2.87284136,7.07361871
-0.00067675,0.0368885,3.05168132,-0.121191,0.09382765,1.71284136,-2.67638129
-0.03067675,-0.5331115,2.24168132,0.138809,-0.68617235,0.18284136,-10.9263813
-0.02067675,-1.4131115,2.57168132,0.088809,-1.74617235,-0.42715864,-16.6163813
0.01932325,-0.7131115,2.26168132,0.218809,-0.89617235,-0.17715864,-13.4263813
-0.06067675,-0.2331115,1.77168132,0.628809,-0.19617235,-0.48715864,-13.2363813
-0.00067675,-1.2331115,1.38168132,0.878809,-1.59617235,1.77284136,4.88361871
-0.03067675,0.9668885,3.00168132,0.408809,1.17382765,3.36284136,13.2636187
-0.05067675,0.9168885,2.23168132,0.468809,1.23382765,2.20284136,6.57361871
0.03932325,0.2068885,1.38168132,0.338809,0.33382765,2.26284136,10.0736187
-0.00067675,-0.7731115,7.54168132,0.308809,-1.05617235,4.27284136,8.45361871
-0.08067675,1.0368885,6.35168132,0.468809,1.09382765,3.66284136,5.07361871
-0.04067675,-0.6731115,4.33168132,0.668809,-1.14617235,4.64284136,20.6436187
-0.02067675,0.6768885,1.92168132,0.888809,0.45382765,4.76284136,25.2036187
0.01932325,0.7668885,2.70168132,0.268809,0.82382765,1.34284136,-2.67638129
0.01932325,0.9068885,2.20168132,-0.131191,0.92382765,1.22284136,-1.79638129
0.01932325,1.4468885,1.53168132,-0.141191,1.71382765,1.59284136,3.01361871
0.03932325,1.1368885,0.55168132,0.208809,1.38382765,0.00284136,-5.73638129
0.02932325,1.9468885,0.14168132,0.398809,2.24382765,0.37284136,-2.61638129
0.30932325,-0.2431115,1.04168132,0.208809,-0.33617235,-0.11715864,-7.04638129
0.09932325,1.6168885,2.95168132,-0.171191,2.02382765,2.08284136,3.01361871
-0.00067675,1.3368885,2.47168132,-0.161191,1.55382765,3.36284136,13.2036187
0.11932325,0.5968885,3.64168132,0.118809,0.72382765,2.50284136,5.32361871
0.06932325,-1.3031115,5.33168132,0.008809,-1.73617235,2.44284136,-1.48638129
0.12932325,-0.6531115,4.89168132,-0.501191,-0.86617235,1.89284136,-5.92638129
0.28932325,2.2868885,5.68168132,-0.771191,2.88382765,1.34284136,-14.1763813
-0.08067675,0.8468885,5.94168132,-1.051191,1.06382765,2.75284136,-4.11638129
0.03932325,1.2968885,5.13168132,-1.081191,1.61382765,2.81284136,0.38361871
0.01932325,1.2668885,2.82168132,-0.871191,1.54382765,2.56284136,5.38361871
0.03932325,1.5468885,0.59168132,-0.601191,1.81382765,3.42284136,18.4536187
-0.00067675,0.5668885,-2.00831868,-0.231191,0.36382765,3.36284136,24.0136187
0.00932325,0.0868885,1.49168132,-0.371191,0.03382765,1.22284136,0.70361871
0.17932325,-0.4031115,3.89168132,-0.651191,-0.44617235,-0.42715864,-21.1763813
0.05932325,-1.0331115,3.31168132,-0.581191,-1.23617235,0.49284136,-12.4263813
0.04932325,0.4168885,2.37168132,-0.191191,0.52382765,-0.60715864,-16.3563813
0.02932325,-0.2231115,1.52168132,-0.131191,-0.33617235,-0.42715864,-12.1763813
0.05932325,1.0568885,1.03168132,-0.161191,1.29382765,0.31284136,-5.35638129
0.07932325,-1.0631115,2.53168132,-0.431191,-1.33617235,0.49284136,-9.23638129
-0.07067675,-0.3131115,3.97168132,-0.801191,-0.40617235,1.40284136,-7.61638129
0.21932325,0.5668885,3.81168132,-0.481191,0.69382765,2.38284136,0.20361871
0.01932325,1.0668885,4.25168132,-0.191191,1.24382765,2.93284136,4.51361871
0.09932325,-0.2231115,4.07168132,0.078809,-0.29617235,1.53284136,-9.11638129
0.21932325,0.7768885,-0.78831868,1.288809,0.85382765,2.38284136,10.0136187
0.06932325,-1.1931115,3.28168132,0.818809,-1.52617235,0.79284136,-8.17638129
0.03932325,0.2368885,3.45168132,0.798809,0.30382765,-0.05715864,-17.2963813
-0.01067675,0.7268885,2.64168132,0.408809,0.85382765,1.04284136,-6.42638129
-0.00067675,1.1968885,1.58168132,0.218809,1.45382765,1.53284136,1.01361871
0.02932325,0.3868885,2.35168132,0.068809,0.39382765,0.79284136,-6.42638129
0.01932325,0.3168885,2.77168132,0.228809,0.32382765,1.04284136,-6.85638129
0.00932325,-0.9631115,2.70168132,0.298809,-1.29617235,0.61284136,-9.79638129
0.03932325,-1.4831115,2.83168132,0.128809,-1.92617235,1.16284136,-5.23638129
-0.00067675,0.2568885,1.63168132,-0.121191,0.18382765,1.28284136,-1.98638129
-0.00067675,1.8768885,0.21168132,-0.031191,2.32382765,1.04284136,0.51361871
0.01932325,0.6768885,0.26168132,-0.091191,0.80382765,0.24284136,-2.29638129
-0.06067675,1.2668885,1.89168132,-0.181191,1.70382765,2.14284136,6.14361871
0.00932325,0.0668885,1.65168132,0.258809,0.17382765,1.34284136,0.38361871
0.10932325,0.0568885,1.14168132,0.658809,0.13382765,0.12284136,-5.23638129
0.02932325,-1.0231115,1.07168132,0.238809,-1.19617235,-0.66715864,-11.4263813
-0.00067675,0.1068885,0.33168132,0.368809,0.17382765,1.10284136,1.88361871
-0.00067675,-0.5431115,0.39168132,0.428809,-0.68617235,-0.17715864,-4.85638129
0.03932325,-0.5131115,1.71168132,0.158809,-0.54617235,0.55284136,-5.54638129
0.03932325,1.2768885,1.87168132,0.138809,1.70382765,0.24284136,-8.35638129
-0.03067675,0.6468885,1.44168132,0.328809,0.86382765,-0.11715864,-9.42638129
0.02932325,-2.8031115,2.07168132,0.638809,-3.50617235,-0.97715864,-16.5463813
0.03932325,-0.9931115,2.22168132,0.668809,-1.23617235,0.49284136,-7.48638129
-0.02067675,-0.6431115,2.45168132,0.648809,-0.84617235,0.06284136,-11.3563813
-0.00067675,-0.5531115,-0.25831868,0.898809,-0.72617235,0.37284136,-0.67638129
0.02932325,-0.3531115,-0.01831868,0.498809,-0.50617235,3.05284136,18.8836187
0.00932325,0.6668885,0.82168132,0.138809,0.77382765,2.87284136,15.2636187
0.13932325,0.2268885,-1.50831868,0.318809,0.15382765,2.81284136,20.7036187
-0.00067675,0.7268885,-1.13831868,0.278809,0.72382765,3.85284136,24.5736187
-0.02067675,-0.2431115,1.29168132,0.358809,-0.34617235,1.40284136,1.64361871
0.05932325,-1.1731115,-0.54831868,1.248809,-1.79617235,2.32284136,13.2036187
-0.03067675,-0.9331115,-0.60831868,1.508809,-1.53617235,3.66284136,24.3836187
-0.03067675,1.4868885,2.22168132,0.618809,1.79382765,4.21284136,21.3236187
-0.06067675,0.4968885,4.15168132,-0.111191,0.65382765,2.93284136,6.20361871
-0.05067675,-0.3931115,4.46168132,-0.471191,-0.48617235,2.14284136,-2.92638129
-0.07067675,-0.0131115,4.42168132,-0.081191,-0.06617235,0.92284136,-12.9263813
-0.03067675,-0.5131115,2.44168132,0.468809,-0.72617235,-0.84715864,-18.5463813
-0.03067675,0.0168885,-0.06831868,1.378809,-0.26617235,1.59284136,5.01361871
-0.01067675,0.0168885,1.87168132,1.098809,-0.10617235,2.14284136,8.38361871
0.01932325,-0.0131115,1.00168132,0.528809,-0.16617235,2.32284136,9.76361871
-0.03067675,0.2168885,0.61168132,0.698809,0.24382765,2.69284136,16.4536187
-0.07067675,1.1268885,0.79168132,0.548809,1.47382765,1.53284136,7.01361871
-0.01067675,1.4168885,2.46168132,-0.021191,1.68382765,4.21284136,20.5136187
-0.04067675,1.3468885,0.46168132,0.228809,1.48382765,3.48284136,17.9536187
-0.06067675,-0.5331115,2.03168132,0.518809,-0.59617235,1.10284136,-1.17638129
-0.08067675,-1.9731115,3.32168132,0.288809,-2.39617235,1.89284136,0.14361871
-0.05067675,-1.0731115,3.48168132,0.238809,-1.32617235,1.65284136,-2.61638129
-0.09067675,-0.5631115,1.44168132,0.548809,-0.68617235,-0.48715864,-12.0463813
-0.00067675,-3.1931115,1.47168132,0.478809,-4.06617235,-0.36715864,-10.4263813
0.01932325,-0.8531115,1.89168132,0.198809,-0.97617235,1.22284136,-1.29638129
-0.03067675,0.1668885,1.79168132,0.188809,0.20382765,0.92284136,-3.61638129
-0.07067675,-0.6131115,1.63168132,0.298809,-0.79617235,0.31284136,-7.48638129
-0.05067675,-1.6131115,-1.07831868,1.028809,-2.22617235,0.85284136,3.95361871
-0.03067675,0.5268885,-2.99831868,1.348809,0.38382765,4.09284136,31.8236187
-0.08067675,-1.0231115,0.86168132,0.728809,-1.25617235,2.26284136,10.5736187
0.17932325,-0.9331115,2.62168132,0.148809,-1.04617235,4.03284136,19.3836187
0.02932325,-0.7231115,3.14168132,0.378809,-0.83617235,3.78284136,15.8236187
0.19932325,1.4468885,3.68168132,0.178809,1.85382765,3.85284136,16.0136187
-0.07067675,-1.1331115,5.45168132,-0.581191,-1.44617235,0.55284136,-20.5463813
0.10932325,0.5268885,3.98168132,0.168809,0.71382765,-0.42715864,-21.5463813
-0.11067675,2.1768885,3.34168132,0.438809,2.69382765,0.31284136,-13.1163813
-0.08067675,0.6268885,3.68168132,0.148809,0.77382765,-0.17715864,-17.9863813
-0.05067675,-0.2031115,2.34168132,0.288809,-0.33617235,-0.72715864,-17.2363813
-0.00067675,-0.1831115,-1.02831868,1.168809,-0.48617235,1.10284136,4.95361871
0.08932325,0.4868885,0.99168132,0.468809,0.55382765,-0.17715864,-5.79638129
0.09932325,1.7668885,-1.02831868,0.588809,2.01382765,-0.91715864,-4.23638129
-0.03067675,-1.9231115,-0.70831868,1.108809,-2.70617235,0.24284136,4.01361871
-0.09067675,-1.3031115,2.23168132,1.148809,-1.82617235,2.75284136,10.9536187
-0.02067675,0.9468885,4.31168132,0.398809,1.14382765,2.44284136,1.45361871
-0.07067675,-0.3431115,3.56168132,0.278809,-0.47617235,2.99284136,8.32361871
-0.09067675,0.7368885,4.00168132,-0.091191,0.94382765,2.44284136,2.70361871
-0.07067675,0.6268885,3.01168132,-0.131191,0.73382765,2.26284136,2.82361871
-0.10067675,0.8468885,2.60168132,-0.191191,1.03382765,1.46284136,-0.85638129
-0.07067675,0.8768885,2.38168132,-0.211191,1.05382765,0.92284136,-5.85638129
-0.07067675,0.6468885,4.32168132,-0.521191,0.83382765,2.93284136,4.70361871
-0.04067675,1.1668885,3.76168132,-0.421191,1.47382765,1.71284136,-3.48638129
0.17932325,1.1668885,3.75168132,0.018809,1.45382765,1.59284136,-3.92638129
-0.06067675,-0.8731115,2.00168132,0.538809,-1.25617235,2.01284136,5.01361871
-0.07067675,0.1168885,-0.59831868,1.068809,-0.18617235,2.87284136,19.2036187
-0.03067675,0.9568885,-1.30831868,1.128809,1.09382765,0.31284136,2.64361871
0.12932325,-0.9431115,3.57168132,0.288809,-1.03617235,0.73284136,-9.23638129
0.25932325,-0.9131115,3.56168132,0.378809,-1.03617235,0.43284136,-12.1163813
0.05932325,-1.7031115,2.57168132,0.518809,-2.10617235,-1.03715864,-18.2963813
0.14932325,-1.8131115,3.45168132,-0.151191,-2.19617235,0.55284136,-11.8563813
-0.07067675,0.4468885,2.74168132,-0.631191,0.59382765,1.34284136,-3.17638129
0.33932325,0.4468885,2.86168132,-0.511191,0.56382765,0.98284136,-6.79638129
0.10932325,-0.3631115,1.43168132,0.088809,-0.43617235,-0.97715864,-13.7963813
0.42932325,-2.3031115,2.18168132,0.328809,-2.82617235,-2.19715864,-25.6763813
0.03932325,-1.6931115,5.32168132,0.548809,-2.16617235,2.08284136,-5.92638129
-0.10067675,1.3868885,5.82168132,0.298809,1.63382765,3.17284136,1.14361871
0.02932325,1.7568885,4.78168132,0.338809,2.11382765,2.26284136,-1.61638129
-0.02067675,0.8868885,3.89168132,0.228809,0.97382765,3.17284136,8.95361871
-0.03067675,-1.6931115,4.85168132,0.678809,-2.29617235,2.99284136,4.70361871
-0.02067675,-2.6531115,6.94168132,0.398809,-3.45617235,3.97284136,6.64361871
-0.03067675,-0.8931115,4.06168132,-0.341191,-1.19617235,2.26284136,0.38361871
-0.05067675,1.7368885,5.06168132,-0.651191,2.14382765,3.11284136,3.57361871
-0.10067675,0.8668885,3.69168132,-0.501191,1.07382765,2.26284136,0.45361871
0.14932325,-0.2031115,5.05168132,-0.501191,-0.24617235,0.43284136,-19.5463813
0.31932325,-1.6231115,4.95168132,-0.291191,-2.04617235,-0.23715864,-24.7963813
0.05932325,-1.4031115,4.25168132,-0.111191,-1.76617235,1.28284136,-9.04638129
-0.09067675,2.2368885,3.86168132,-0.051191,2.85382765,2.69284136,3.88361871
-0.07067675,-0.1731115,2.04168132,0.018809,-0.29617235,2.14284136,4.57361871
0.03932325,0.1268885,2.97168132,0.188809,0.06382765,0.00284136,-15.4263813
0.29932325,-0.1231115,1.53168132,0.758809,-0.17617235,-0.66715864,-14.1163813
-0.12067675,1.3668885,0.68168132,1.368809,1.67382765,-0.30715864,-10.4263813
-0.11067675,0.3268885,0.69168132,1.108809,0.35382765,0.98284136,0.82361871
0.04932325,-0.5131115,4.96168132,0.328809,-0.44617235,1.16284136,-11.3563813
-0.09067675,1.5268885,2.24168132,0.428809,1.83382765,1.04284136,-5.61638129
0.01932325,-1.6531115,3.76168132,0.368809,-2.02617235,0.49284136,-12.9263813
0.14932325,-2.6631115,4.33168132,0.138809,-3.28617235,1.46284136,-6.35638129
-0.09067675,-0.3631115,5.17168132,-0.311191,-0.32617235,2.93284136,1.01361871
0.11932325,1.3168885,4.71168132,-0.231191,1.67382765,2.44284136,-0.48638129
-0.03067675,0.6268885,3.21168132,0.328809,0.74382765,1.95284136,-0.35638129
-0.08067675,0.7168885,2.71168132,0.648809,0.76382765,3.42284136,13.9536187
-0.07067675,-0.0431115,4.22168132,0.238809,0.09382765,2.69284136,4.20361871
-0.03067675,0.9868885,3.95168132,0.058809,1.24382765,2.01284136,-0.92638129
0.00932325,1.8068885,3.74168132,-0.201191,2.34382765,1.89284136,-0.98638129
-0.07067675,1.2868885,3.35168132,-0.441191,1.62382765,2.93284136,8.20361871
-0.05067675,-0.4131115,4.61168132,1.268809,-0.63617235,3.48284136,8.95361871
-0.04067675,0.0968885,3.81168132,0.358809,-0.09617235,3.11284136,7.01361871
-0.05067675,0.9868885,2.43168132,0.298809,1.00382765,3.54284136,14.1436187
-0.04067675,-0.1931115,0.69168132,1.048809,-0.54617235,3.23284136,14.6436187
-0.02067675,0.6568885,2.28168132,1.198809,0.74382765,1.71284136,3.45361871
0.03932325,1.1668885,3.26168132,1.088809,1.38382765,1.22284136,-5.98638129
-0.02067675,-0.5831115,3.96168132,0.958809,-0.80617235,2.81284136,5.70361871
0.13932325,-2.6531115,3.65168132,1.398809,-3.43617235,2.50284136,5.45361871
0.13932325,-2.7531115,4.54168132,1.568809,-3.52617235,2.44284136,1.38361871
0.05932325,-1.5731115,5.88168132,1.178809,-2.00617235,2.56284136,-2.04638129
0.07932325,-1.4831115,4.66168132,0.648809,-1.86617235,2.62284136,2.51361871
-0.08067675,0.6668885,4.11168132,0.088809,0.64382765,3.42284136,9.26361871
-0.07067675,0.8768885,4.93168132,-0.411191,1.06382765,2.93284136,1.57361871
-0.07067675,2.1568885,3.57168132,-0.571191,2.67382765,2.69284136,4.88361871
-0.06067675,0.8368885,2.24168132,-0.341191,0.92382765,3.30284136,14.1436187
-0.06067675,-1.0931115,1.21168132,0.188809,-1.62617235,3.42284136,17.2036187
0.16932325,-1.0131115,5.93168132,-0.041191,-1.15617235,3.66284136,6.82361871
0.11932325,-1.8331115,7.31168132,0.148809,-2.28617235,3.54284136,1.57361871
-0.04067675,-1.3331115,5.45168132,0.278809,-1.75617235,3.30284136,4.38361871
-0.13067675,0.9268885,4.36168132,-0.181191,0.99382765,2.81284136,3.64361871
-0.09067675,1.4468885,2.51168132,-0.521191,1.85382765,2.08284136,4.26361871
-0.02067675,1.6668885,0.72168132,-0.281191,2.07382765,2.50284136,9.88361871
0.06932325,1.7368885,-1.56831868,0.198809,1.97382765,3.23284136,23.7036187
-0.08067675,1.0568885,-3.06831868,0.258809,1.25382765,1.95284136,19.2636187
0.35932325,1.1468885,0.25168132,-0.071191,1.33382765,-0.23715864,-4.54638129
0.27932325,0.9468885,0.11168132,-0.261191,1.09382765,-0.84715864,-6.79638129
-0.07067675,-0.1131115,0.17168132,-0.231191,-0.19617235,-0.72715864,-8.67638129
-0.13067675,1.1468885,0.03168132,-0.041191,1.28382765,0.31284136,-2.35638129
-0.07067675,1.4868885,-1.13831868,0.398809,1.75382765,1.83284136,11.8836187
0.10932325,-1.9931115,5.04168132,-0.001191,-2.46617235,2.44284136,-0.61638129
-0.11067675,1.6468885,5.06168132,-0.441191,1.94382765,3.36284136,3.95361871
0.00932325,-0.4431115,2.66168132,0.278809,-0.88617235,3.60284136,15.6436187
-0.03067675,1.1068885,4.57168132,0.198809,1.44382765,3.30284136,7.32361871
-0.07067675,1.7668885,2.89168132,0.088809,2.12382765,3.23284136,10.6436187
-0.03067675,1.1268885,2.08168132,0.028809,1.29382765,2.62284136,11.5736187
-0.09067675,1.6668885,2.91168132,-0.271191,1.95382765,2.69284136,7.07361871
-0.09067675,0.4168885,0.61168132,-0.011191,0.25382765,2.99284136,17.0736187
-0.10067675,1.7268885,0.16168132,0.218809,1.95382765,1.77284136,8.45361871
-0.10067675,0.3068885,2.05168132,0.118809,0.27382765,0.92284136,-4.23638129
-0.08067675,1.2368885,-0.39831868,0.048809,1.27382765,1.59284136,5.45361871
-0.07067675,0.6068885,0.87168132,0.438809,0.64382765,1.83284136,8.01361871
-0.07067675,-0.3431115,2.79168132,0.758809,-0.47617235,0.37284136,-10.6763813
-0.06067675,-0.9831115,2.54168132,0.758809,-1.26617235,0.61284136,-8.98638129
0.05932325,-0.1531115,-0.04831868,1.088809,-0.33617235,0.55284136,-0.79638129
-0.06067675,0.0468885,2.49168132,0.508809,0.19382765,1.40284136,-0.23638129
-0.06067675,1.3068885,2.00168132,0.358809,1.72382765,1.59284136,0.01361871
-0.07067675,-0.3031115,3.50168132,-0.201191,-0.25617235,2.38284136,3.57361871
-0.07067675,-0.7231115,4.46168132,-0.641191,-0.79617235,2.62284136,1.07361871
-0.08067675,0.0268885,4.49168132,-0.791191,-0.00617235,1.89284136,-6.04638129
-0.11067675,0.7368885,4.46168132,-0.631191,0.90382765,2.81284136,1.70361871
-0.02067675,0.8868885,3.85168132,-0.251191,1.14382765,1.89284136,-3.85638129
0.27932325,0.3768885,2.26168132,0.228809,0.51382765,0.49284136,-7.42638129
-0.07067675,0.5768885,2.17168132,0.198809,0.76382765,-0.30715864,-13.1163813
-0.03067675,-1.3131115,-0.26831868,0.768809,-1.72617235,0.18284136,-3.48638129
0.04932325,0.4168885,-2.52831868,1.378809,0.42382765,1.89284136,15.8836187
-0.02067675,-0.7931115,0.37168132,0.978809,-1.00617235,-0.42715864,-6.61638129
-0.05067675,0.5868885,-1.92831868,1.458809,0.64382765,0.79284136,4.57361871
0.03932325,-0.1331115,1.56168132,0.788809,-0.00617235,1.77284136,5.01361871
-0.03067675,0.4168885,1.42168132,0.338809,0.58382765,1.40284136,2.38361871
-0.07067675,-1.5031115,1.43168132,0.648809,-1.89617235,1.04284136,-2.04638129
-0.09067675,1.2868885,0.05168132,0.048809,1.44382765,3.78284136,22.2636187
-0.06067675,-0.7931115,2.54168132,0.158809,-1.13617235,1.59284136,2.20361871
0.18932325,0.5068885,6.32168132,-0.001191,0.75382765,2.99284136,-0.79638129
0.29932325,-2.8831115,7.83168132,0.168809,-3.62617235,3.72284136,1.26361871
-0.00067675,-1.7731115,5.29168132,0.108809,-2.29617235,2.69284136,-0.17638129
-0.08067675,1.2768885,4.43168132,-0.211191,1.62382765,2.75284136,2.82361871
-0.01067675,0.1968885,3.89168132,0.088809,0.09382765,4.15284136,16.7036187
-0.10067675,0.9268885,2.60168132,0.288809,1.04382765,3.42284136,14.2636187
-0.07067675,1.5468885,4.07168132,0.018809,1.88382765,3.05284136,7.57361871
-0.03067675,-0.3031115,0.47168132,0.988809,-0.75617235,3.66284136,20.7036187
-0.07067675,-0.9131115,1.76168132,1.268809,-1.18617235,1.46284136,1.26361871
-0.01067675,0.7168885,5.47168132,0.098809,0.98382765,4.21284136,12.7036187
-0.11067675,0.7968885,4.37168132,-0.201191,1.05382765,3.48284136,9.07361871
0.13932325,-0.2631115,2.98168132,0.338809,-0.30617235,1.65284136,-2.17638129
0.02932325,-0.8631115,-1.58831868,1.538809,-1.36617235,1.40284136,8.01361871
-0.08067675,-1.9631115,0.59168132,1.258809,-2.69617235,3.17284136,19.6436187
-0.06067675,-0.6131115,2.02168132,0.868809,-0.94617235,4.09284136,22.0736187
-0.10067675,-1.1231115,4.18168132,0.818809,-1.32617235,1.53284136,-5.92638129
-0.04067675,-0.7731115,4.50168132,1.108809,-0.99617235,1.53284136,-7.92638129
-0.10067675,-0.6231115,4.21168132,1.178809,-0.80617235,1.10284136,-10.9263813
