ALLSKY_KT,WS2M,T2M,PS,WS10M,QV2M,RH2M
-0.00067675,-0.1231115,-2.46831868,0.198809,-0.06617235,-1.27715864,-2.85638129
0.01932325,1.2868885,0.65168132,0.148809,1.61382765,1.71284136,8.07361871
0.04932325,1.6968885,-1.06831868,0.218809,2.11382765,2.26284136,16.1436187
0.18932325,-0.1531115,-3.55831868,0.728809,-0.39617235,2.56284136,22.4536187
0.07932325,1.2168885,-1.97831868,0.888809,1.53382765,0.49284136,9.14361871
0.03932325,0.1268885,1.25168132,0.318809,0.23382765,0.67284136,-1.61638129
0.03932325,1.6368885,-1.07831868,0.138809,1.95382765,1.71284136,11.3836187
0.03932325,1.0968885,-3.88831868,0.088809,1.36382765,1.40284136,16.0736187
0.04932325,0.6968885,-2.35831868,-0.131191,0.95382765,0.06284136,6.07361871
0.05932325,0.0868885,-1.79831868,-0.371191,0.19382765,-0.91715864,-2.17638129
0.09932325,0.0968885,-0.56831868,-0.471191,0.21382765,0.61284136,2.32361871
0.09932325,-0.4531115,0.87168132,-0.461191,-0.52617235,0.73284136,-0.48638129
0.09932325,0.3568885,0.69168132,-0.321191,0.47382765,1.10284136,1.76361871
0.04932325,0.5168885,0.16168132,-0.211191,0.72382765,0.98284136,2.88361871
-0.06067675,0.5168885,-1.02831868,-0.011191,0.69382765,0.55284136,1.51361871
0.03932325,0.5968885,-2.33831868,-0.031191,0.78382765,-0.54715864,1.26361871
0.06932325,0.5068885,-3.09831868,-0.201191,0.60382765,-0.48715864,2.38361871
0.05932325,0.5568885,-7.42831868,-0.001191,0.49382765,2.20284136,26.7636187
0.07932325,-1.9531115,-3.81831868,-0.191191,-2.39617235,-1.03715864,4.45361871
0.09932325,-0.9131115,-1.22831868,-0.501191,-1.00617235,-1.76715864,-9.92638129
0.04932325,0.3868885,-2.37831868,-0.261191,0.51382765,-0.48715864,0.07361871
0.00932325,1.4568885,-3.92831868,-0.041191,1.82382765,1.04284136,12.0136187
0.04932325,0.9568885,-3.99831868,-0.271191,1.19382765,0.24284136,9.88361871
0.03932325,1.7668885,-6.02831868,-0.251191,2.17382765,1.83284136,24.5136187
0.05932325,0.5468885,-6.06831868,-0.161191,0.70382765,-0.97715864,12.2636187
0.04932325,-0.1831115,-5.02831868,-0.221191,-0.14617235,-1.39715864,5.38361871
0.01932325,0.2068885,-3.03831868,-0.431191,0.36382765,-2.25715864,-5.54638129
-0.00067675,0.8268885,-3.24831868,-0.321191,1.18382765,-2.68715864,-6.79638129
0.10932325,1.2368885,-5.45831868,0.098809,1.59382765,-1.82715864,2.38361871
0.06932325,0.5868885,-4.36831868,0.318809,0.87382765,-1.88715864,1.32361871
0.12932325,-2.1831115,-2.21831868,0.178809,-2.60617235,-1.82715864,-3.67638129
0.07932325,-2.7731115,-0.69831868,0.118809,-3.33617235,0.55284136,4.95361871
0.19932325,0.3268885,3.00168132,0.038809,0.50382765,0.98284136,-6.11638129
0.30932325,0.7368885,2.33168132,0.368809,0.95382765,-0.42715864,-13.8563813
0.04932325,-0.4231115,2.28168132,0.348809,-0.39617235,-0.11715864,-12.4263813
0.06932325,-1.0631115,1.86168132,0.368809,-1.29617235,-0.60715864,-13.7963813
0.21932325,-1.6231115,6.39168132,-0.001191,-1.89617235,2.50284136,-4.79638129
0.05932325,1.4768885,3.65168132,0.128809,1.86382765,2.38284136,2.82361871
0.03932325,1.5068885,1.84168132,0.058809,1.90382765,2.87284136,11.4536187
0.02932325,0.6468885,0.08168132,-0.011191,0.76382765,2.26284136,9.82361871
0.14932325,-0.7831115,2.00168132,-0.351191,-0.90617235,0.67284136,-6.11638129
0.03932325,-0.1931115,1.74168132,-0.351191,-0.19617235,0.98284136,-3.35638129
0.06932325,1.1668885,-1.69831868,0.188809,1.44382765,0.73284136,6.01361871
0.15932325,0.1268885,1.09168132,0.198809,0.26382765,-0.84715864,-11.0463813
0.06932325,0.6168885,-1.50831868,0.328809,0.74382765,0.79284136,5.45361871
0.15932325,-0.5131115,-0.51831868,0.728809,-0.71617235,0.85284136,6.76361871
0.06932325,-0.9831115,0.18168132,0.498809,-1.15617235,1.89284136,9.14361871
0.05932325,-0.3031115,-0.20831868,0.098809,-0.32617235,1.40284136,7.07361871
0.03932325,-1.8331115,0.39168132,0.568809,-2.26617235,0.12284136,-3.23638129
0.07932325,-1.1131115,-0.92831868,0.608809,-1.36617235,-0.78715864,-5.35638129
0.20932325,-1.1931115,1.13168132,0.078809,-1.36617235,-0.30715864,-8.23638129
0.14932325,-2.3131115,-1.27831868,0.318809,-2.83617235,-0.78715864,-1.67638129
0.06932325,0.8768885,-0.45831868,-0.091191,1.09382765,2.14284136,12.4536187
0.11932325,1.2268885,-3.25831868,0.398809,1.47382765,2.56284136,21.5736187
0.24932325,0.0168885,-2.33831868,0.848809,-0.03617235,-1.03715864,-0.04638129
0.20932325,-2.2731115,-1.27831868,0.938809,-2.80617235,-1.58715864,-6.48638129
0.11932325,-2.6631115,-0.52831868,0.308809,-3.27617235,-0.30715864,-2.29638129
0.13932325,-0.4031115,-0.35831868,0.178809,-0.41617235,-1.03715864,-8.54638129
-0.02067675,-0.3731115,-1.28831868,0.078809,-0.38617235,-1.33715864,-7.54638129
0.19932325,-2.5831115,-0.62831868,0.328809,-3.14617235,-1.09715864,-6.35638129
0.03932325,-1.2431115,-0.81831868,0.088809,-1.43617235,-0.05715864,-0.11638129
0.19932325,0.9968885,-1.35831868,-0.041191,1.30382765,0.92284136,8.95361871
-0.03067675,1.5868885,-2.12831868,-0.301191,1.97382765,0.79284136,9.82361871
0.01932325,0.3768885,-0.65831868,0.098809,0.52382765,0.79284136,3.88361871
0.05932325,-0.6231115,-2.06831868,0.328809,-0.72617235,1.04284136,6.64361871
0.06932325,0.3468885,-6.02831868,0.418809,0.09382765,2.38284136,22.5136187
0.06932325,-2.5031115,-8.15831868,0.758809,-3.55617235,3.85284136,37.3236187
0.05932325,-0.1831115,-9.42831868,0.748809,-0.65617235,4.46284136,41.5736187
0.11932325,1.3568885,-9.78831868,0.608809,1.42382765,4.46284136,42.5136187
-0.03067675,-0.6731115,-8.21831868,0.628809,-1.35617235,4.39284136,40.7636187
0.09932325,-0.7931115,-4.02831868,0.318809,-1.04617235,0.92284136,16.6436187
-0.02067675,0.7168885,-3.09831868,-0.021191,0.93382765,-0.23715864,5.51361871
0.02932325,-0.7631115,-1.59831868,0.358809,-0.84617235,-0.84715864,-3.23638129
0.05932325,-2.1631115,-4.97831868,1.598809,-2.84617235,0.61284136,10.6436187
0.06932325,0.2568885,-2.35831868,1.238809,0.36382765,0.55284136,9.76361871
0.05932325,-0.5631115,-1.20831868,1.188809,-0.59617235,-0.84715864,-3.23638129
0.14932325,1.9368885,-1.82831868,0.658809,2.47382765,0.12284136,5.26361871
0.06932325,1.2068885,-1.83831868,0.418809,1.54382765,-0.11715864,3.88361871
0.10932325,-0.7331115,-1.20831868,0.298809,-0.83617235,-1.39715864,-7.29638129
-0.00067675,-0.7331115,-1.84831868,0.258809,-0.82617235,-1.94715864,-7.92638129
0.04932325,0.2368885,-2.13831868,0.258809,0.32382765,-1.21715864,-3.85638129
0.01932325,-0.7031115,-1.83831868,0.138809,-0.82617235,-1.70715864,-7.54638129
0.08932325,0.0468885,-2.31831868,-0.121191,0.08382765,-1.21715864,-4.29638129
0.13932325,-1.5031115,-0.99831868,-0.351191,-1.76617235,-1.76715864,-10.3563813
0.06932325,-1.0531115,-1.88831868,-0.071191,-1.20617235,-1.52715864,-6.42638129
0.19932325,-2.0731115,-2.20831868,0.858809,-2.52617235,-3.10715864,-12.1163813
0.03932325,-3.1431115,-2.77831868,0.778809,-3.94617235,-1.33715864,-0.04638129
0.10932325,0.7468885,-2.17831868,0.068809,0.99382765,-0.54715864,2.38361871
0.11932325,-0.0631115,-3.39831868,0.398809,-0.03617235,-0.91715864,4.01361871
0.08932325,-1.1731115,-2.35831868,0.488809,-1.36617235,-1.76715864,-3.67638129
0.03932325,0.5968885,-3.75831868,0.398809,0.82382765,-0.78715864,5.14361871
0.04932325,0.4068885,-5.65831868,0.328809,0.56382765,-1.76715864,2.70361871
0.10932325,-0.5531115,-5.39831868,0.448809,-0.63617235,-2.61715864,-0.92638129
0.37932325,0.9768885,-8.11831868,0.618809,1.06382765,0.43284136,20.2036187
-0.02067675,1.3268885,2.95168132,-0.181191,1.72382765,3.23284136,11.7036187
0.06932325,1.3768885,2.47168132,-0.111191,1.73382765,2.62284136,8.82361871
-0.11067675,1.1568885,1.59168132,0.028809,1.52382765,2.32284136,9.01361871
0.10932325,0.7568885,2.18168132,-0.031191,1.02382765,1.46284136,0.95361871
0.05932325,0.1668885,2.24168132,-0.491191,0.26382765,2.20284136,5.32361871
-0.01067675,1.7368885,0.48168132,-0.451191,2.12382765,2.93284136,16.1436187
-0.01067675,-0.4331115,-2.54831868,0.128809,-0.82617235,3.60284136,27.7036187
0.00932325,1.1668885,-4.13831868,0.358809,1.33382765,4.03284136,31.9536187
0.00932325,-0.6031115,-0.18831868,0.188809,-0.67617235,-0.91715864,-9.11638129
0.05932325,-0.7931115,-0.14831868,0.118809,-0.90617235,-1.52715864,-13.2363813
0.03932325,0.4868885,-1.42831868,0.318809,0.56382765,-1.64715864,-9.04638129
0.13932325,0.4168885,-7.35831868,1.048809,0.10382765,2.26284136,26.1436187
-0.07067675,-1.5831115,-2.22831868,0.708809,-1.90617235,-0.60715864,1.88361871
0.02932325,-1.3531115,-1.88831868,-0.011191,-1.61617235,-0.54715864,0.51361871
-0.13067675,-0.9531115,-0.20831868,-0.491191,-1.04617235,1.40284136,7.57361871
0.00932325,-0.8431115,0.22168132,-0.461191,-1.00617235,0.49284136,-0.29638129
-0.02067675,-0.8331115,0.01168132,-0.361191,-0.93617235,0.37284136,0.07361871
-0.03067675,1.3368885,-1.16831868,-0.251191,1.74382765,0.43284136,4.01361871
-0.05067675,-0.0031115,-1.17831868,-0.371191,0.16382765,-0.91715864,-4.29638129
0.01932325,1.5868885,-4.15831868,-0.191191,2.06382765,0.67284136,12.3836187
0.11932325,-0.2931115,-2.80831868,0.188809,-0.33617235,-0.91715864,1.88361871
0.13932325,-0.6031115,-1.89831868,0.188809,-0.68617235,-0.42715864,1.20361871
0.17932325,-2.6931115,-0.19831868,0.528809,-3.36617235,-1.58715864,-11.1163813
0.11932325,-1.2831115,-2.14831868,0.808809,-1.50617235,-2.43715864,-10.2363813
0.13932325,-1.8631115,-1.97831868,0.588809,-2.18617235,-2.80715864,-12.2363813
0.30932325,-2.9431115,-0.72831868,0.148809,-3.53617235,-2.13715864,-12.1763813
0.33932325,-2.5631115,0.48168132,0.018809,-3.01617235,-1.70715864,-14.5463813
0.24932325,-1.8031115,-0.03831868,0.008809,-2.07617235,-2.19715864,-15.4863813
0.15932325,-1.4931115,-0.78831868,0.018809,-1.74617235,-1.94715864,-12.5463813
0.13932325,0.6168885,-4.90831868,0.778809,0.73382765,-1.39715864,2.82361871
-0.00067675,1.6168885,-3.91831868,0.508809,2.14382765,-1.15715864,4.82361871
0.47932325,-4.4131115,3.96168132,0.108809,-5.61617235,-1.09715864,-26.3563813
0.50932325,-3.8631115,3.68168132,-0.241191,-4.93617235,-0.78715864,-22.6763813
0.31932325,-2.1231115,3.28168132,-0.351191,-2.62617235,0.12284136,-13.6163813
0.15932325,-0.6331115,2.98168132,-0.191191,-0.74617235,0.37284136,-11.3563813
0.11932325,-0.5131115,3.03168132,-0.111191,-0.63617235,-0.30715864,-16.5463813
0.08932325,-0.3831115,2.41168132,-0.031191,-0.45617235,-1.15715864,-20.1163813
0.23932325,-0.5331115,1.90168132,0.108809,-0.57617235,-1.52715864,-20.2963813
-0.02067675,0.3568885,1.94168132,-0.051191,0.47382765,-0.54715864,-14.1763813
-0.06067675,0.5468885,1.01168132,-0.081191,0.70382765,-0.54715864,-10.7963813
-0.05067675,-0.6831115,1.04168132,0.128809,-0.86617235,-0.97715864,-13.6163813
0.37932325,0.1368885,-0.14831868,0.668809,0.13382765,-1.70715864,-12.3563813
0.11932325,0.1668885,-0.63831868,1.038809,0.09382765,-1.94715864,-11.0463813
0.07932325,0.1168885,-0.88831868,0.188809,0.09382765,-1.58715864,-8.29638129
-0.03067675,1.7668885,-1.90831868,-0.101191,2.24382765,-1.58715864,-5.54638129
-0.07067675,0.2568885,-1.63831868,-0.191191,0.45382765,-1.45715864,-4.98638129
0.10932325,1.1968885,-0.77831868,-0.181191,1.58382765,-1.09715864,-5.85638129
-0.07067675,0.9568885,-1.93831868,-0.051191,1.24382765,-0.72715864,0.01361871
-0.06067675,1.1968885,-3.31831868,0.038809,1.52382765,-0.84715864,3.01361871
-0.05067675,1.0368885,-4.34831868,-0.031191,1.34382765,-1.82715864,1.82361871
0.09932325,0.5068885,-4.02831868,0.148809,0.63382765,-2.43715864,-4.73638129
-0.04067675,-0.1531115,-3.46831868,0.398809,-0.23617235,-2.98715864,-8.98638129
-0.00067675,-0.5631115,-4.35831868,0.828809,-0.75617235,-2.61715864,-4.48638129
0.15932325,1.2168885,-7.12831868,1.188809,1.44382765,-1.33715864,8.95361871
-0.00067675,-2.4631115,-3.74831868,0.678809,-3.08617235,-2.86715864,-4.35638129
-0.05067675,-0.9931115,-2.65831868,0.098809,-1.18617235,-1.03715864,0.26361871
-0.04067675,0.5668885,-2.41831868,-0.131191,0.81382765,-0.78715864,1.14361871
0.02932325,0.4968885,-3.24831868,0.018809,0.65382765,-0.91715864,3.32361871
0.28932325,-1.2131115,-2.04831868,0.308809,-1.48617235,-2.92715864,-11.9863813
0.31932325,-3.1031115,-0.85831868,0.288809,-3.81617235,-2.49715864,-13.3563813
0.06932325,-1.0831115,-0.67831868,-0.121191,-1.22617235,-0.30715864,-2.04638129
-0.03067675,0.9168885,-1.38831868,-0.281191,1.33382765,-0.11715864,1.88361871
-0.00067675,0.2368885,1.99168132,0.168809,0.04382765,3.60284136,17.4536187
-0.03067675,-0.2731115,-3.03831868,1.158809,-0.71617235,3.91284136,30.5136187
-0.03067675,-0.6831115,2.14168132,0.818809,-0.79617235,1.34284136,0.95361871
-0.01067675,-0.9831115,4.02168132,0.298809,-1.13617235,1.59284136,-4.42638129
0.00932325,1.1468885,1.88168132,0.378809,1.42382765,1.46284136,-0.17638129
-0.00067675,-0.0331115,-0.17831868,0.838809,-0.08617235,0.43284136,-0.73638129
-0.03067675,1.1368885,4.04168132,0.188809,1.52382765,3.05284136,6.57361871
-0.00067675,-1.1531115,2.04168132,0.778809,-1.38617235,0.06284136,-9.92638129
0.10932325,-1.2631115,0.88168132,1.238809,-1.53617235,-1.03715864,-13.2963813
-0.01067675,-0.6931115,2.43168132,0.558809,-0.70617235,2.20284136,5.70361871
-0.06067675,-0.7331115,2.23168132,0.038809,-0.89617235,0.92284136,-3.29638129
0.08932325,-3.4531115,2.77168132,0.038809,-4.32617235,0.55284136,-8.29638129
0.46932325,-3.7331115,4.47168132,0.058809,-4.61617235,1.28284136,-8.42638129
-0.00067675,0.1268885,2.61168132,-0.031191,0.22382765,1.71284136,0.76361871
-0.03067675,1.2268885,1.25168132,-0.221191,1.49382765,2.62284136,10.7636187
-0.03067675,0.0568885,-1.40831868,0.058809,-0.09617235,3.11284136,22.4536187
-0.05067675,-0.8431115,1.89168132,0.048809,-0.93617235,1.65284136,3.57361871
0.04932325,-0.9831115,2.25168132,0.008809,-1.14617235,1.34284136,-0.11638129
0.19932325,0.4868885,2.66168132,-0.231191,0.70382765,2.62284136,8.01361871
-0.06067675,0.6268885,2.50168132,-0.581191,0.85382765,2.44284136,6.95361871
-0.03067675,-1.1331115,2.24168132,-0.991191,-1.38617235,1.34284136,-0.79638129
0.14932325,-0.9131115,2.41168132,-1.071191,-1.07617235,1.46284136,-0.35638129
0.40932325,-0.1631115,2.49168132,-0.401191,-0.11617235,1.34284136,-1.79638129
-0.08067675,-0.0131115,-0.49831868,0.118809,-0.16617235,2.08284136,11.1436187
-0.07067675,-0.3731115,-0.28831868,-0.191191,-0.42617235,0.31284136,1.76361871
-0.06067675,-0.5531115,0.60168132,-0.461191,-0.55617235,0.00284136,-5.11638129
0.05932325,-0.4831115,0.01168132,-0.171191,-0.48617235,-1.21715864,-10.9263813
0.13932325,-0.3031115,0.32168132,-0.081191,-0.26617235,-1.27715864,-12.0463813
0.12932325,-0.4631115,0.57168132,0.098809,-0.42617235,-1.03715864,-11.3563813
0.10932325,-0.4931115,-0.39831868,0.408809,-0.52617235,-2.74715864,-18.1763813
0.12932325,-2.5931115,0.28168132,0.548809,-3.16617235,-2.98715864,-21.7363813
0.15932325,0.6268885,3.91168132,0.068809,0.80382765,3.11284136,8.57361871
-0.06067675,1.0768885,3.37168132,0.548809,1.38382765,2.56284136,5.01361871
0.09932325,-0.6631115,2.96168132,0.748809,-0.81617235,1.04284136,-5.35638129
0.08932325,-5.2731115,2.57168132,1.238809,-6.72617235,-0.66715864,-15.7363813
0.26932325,-2.8731115,2.55168132,1.018809,-3.64617235,-0.54715864,-14.6763813
0.01932325,-0.9231115,0.59168132,-0.041191,-1.25617235,1.04284136,2.32361871
0.00932325,1.5568885,-0.01831868,-0.141191,1.88382765,2.20284136,12.0736187
0.20932325,1.2268885,0.57168132,0.248809,1.66382765,1.04284136,4.32361871
0.08932325,0.5768885,1.33168132,0.258809,0.74382765,0.37284136,-4.29638129
0.20932325,-1.2631115,1.87168132,0.098809,-1.60617235,-0.23715864,-11.7363813
0.32932325,-0.6431115,1.56168132,-0.051191,-0.74617235,-0.54715864,-12.0463813
0.00932325,-0.0831115,0.67168132,-0.261191,-0.12617235,-0.17715864,-7.29638129
0.03932325,-0.3931115,0.79168132,-0.501191,-0.56617235,0.37284136,-3.35638129
0.07932325,1.0068885,0.42168132,-0.501191,1.19382765,-0.11715864,-6.73638129
-0.00067675,1.2368885,-0.48831868,-0.431191,1.59382765,-0.60715864,-6.29638129
-0.07067675,-0.6431115,0.26168132,-0.531191,-0.75617235,-0.30715864,-7.35638129
-0.00067675,2.0468885,-0.49831868,-0.591191,2.51382765,1.04284136,4.38361871
0.02932325,0.6468885,-2.74831868,0.038809,0.63382765,2.14284136,19.3836187
0.10932325,0.1568885,-1.95831868,0.198809,0.22382765,0.00284136,5.07361871
-0.01067675,-0.4631115,-1.27831868,0.128809,-0.54617235,-0.91715864,-5.04638129
0.07932325,1.1768885,-2.93831868,0.298809,1.52382765,-1.03715864,-2.17638129
0.04932325,0.6268885,-3.27831868,0.378809,0.72382765,-0.97715864,1.07361871
-0.02067675,1.2568885,-2.51831868,0.458809,1.56382765,-1.03715864,0.88361871
-0.04067675,-2.2831115,0.15168132,0.548809,-2.74617235,-2.49715864,-17.9863813
0.24932325,-3.7031115,1.01168132,0.998809,-4.65617235,-1.52715864,-14.8563813
0.01932325,-0.2631115,0.14168132,0.418809,-0.32617235,-0.66715864,-6.73638129
-0.03067675,1.6968885,-1.54831868,0.208809,2.17382765,-0.78715864,-2.17638129
-0.04067675,1.2668885,-3.95831868,0.218809,1.61382765,-0.17715864,8.82361871
-0.01067675,0.8468885,-5.56831868,0.118809,1.06382765,-0.60715864,9.57361871
-0.07067675,0.0768885,-6.88831868,0.228809,-0.00617235,1.04284136,20.8236187
-0.07067675,-0.3731115,-7.44831868,0.538809,-0.63617235,1.71284136,25.8236187
0.02932325,-1.7331115,1.58168132,0.578809,-2.10617235,0.00284136,-8.98638129
-0.00067675,0.8968885,0.98168132,0.438809,1.15382765,0.37284136,-4.54638129
-0.01067675,-0.3431115,1.86168132,-0.021191,-0.29617235,1.16284136,-0.73638129
-0.06067675,-0.3931115,2.93168132,-0.171191,-0.35617235,0.85284136,-6.92638129
-0.07067675,-1.9131115,2.22168132,0.738809,-2.36617235,-0.60715864,-14.2963813
-0.14067675,-0.9931115,1.41168132,1.398809,-1.20617235,0.18284136,-6.35638129
-0.00067675,-0.7931115,1.69168132,0.448809,-1.01617235,1.28284136,1.32361871
-0.00067675,1.2068885,0.47168132,-0.001191,1.45382765,1.16284136,2.57361871
0.00932325,0.9468885,-2.59831868,0.058809,0.95382765,2.14284136,16.8236187
0.07932325,2.1668885,-5.43831868,0.288809,2.52382765,2.87284136,28.8836187
0.13932325,1.8268885,-6.49831868,0.498809,2.27382765,2.50284136,28.6436187
0.07932325,0.3068885,-3.70831868,1.098809,0.35382765,-0.66715864,5.38361871
0.03932325,1.6968885,-1.37831868,1.228809,2.13382765,0.00284136,3.26361871
-0.06067675,0.3268885,-0.07831868,0.988809,0.54382765,0.43284136,2.14361871
0.05932325,0.2968885,-0.56831868,0.318809,0.43382765,-0.42715864,-2.73638129
-0.00067675,0.5368885,-0.85831868,-0.231191,0.67382765,-0.05715864,-0.85638129
-0.00067675,0.3968885,-1.22831868,-0.081191,0.56382765,-0.36715864,-1.11638129
-0.02067675,0.1968885,-2.90831868,0.408809,0.28382765,0.12284136,7.07361871
0.03932325,-1.2931115,-1.99831868,0.408809,-1.50617235,-2.00715864,-7.79638129
0.02932325,-1.7131115,-0.93831868,0.088809,-2.04617235,-1.94715864,-12.4263813
0.10932325,-1.7131115,-0.56831868,0.008809,-2.07617235,-1.82715864,-12.6763813
0.17932325,-1.1531115,-0.04831868,0.138809,-1.40617235,-2.31715864,-17.2963813
0.01932325,-0.3631115,-1.45831868,0.088809,-0.44617235,-1.64715864,-8.48638129
-0.00067675,0.2168885,-1.78831868,0.058809,0.22382765,-1.03715864,-3.98638129
-0.00067675,-0.1931115,-3.41831868,0.378809,-0.23617235,-1.82715864,-4.11638129
0.00932325,0.3468885,-4.82831868,0.518809,0.42382765,-1.70715864,0.14361871
-0.03067675,0.7368885,-5.96831868,0.338809,0.92382765,-2.07715864,0.95361871
0.02932325,0.4368885,-5.85831868,0.278809,0.54382765,-1.82715864,3.76361871
0.02932325,-0.8931115,-3.75831868,0.288809,-1.04617235,-3.04715864,-6.42638129
-0.00067675,-0.0531115,-7.16831868,0.778809,-0.16617235,-0.78715864,11.0136187
-0.14067675,-3.3731115,-5.13831868,0.508809,-4.22617235,-2.86715864,-0.23638129
0.16932325,-1.8831115,2.79168132,-0.281191,-2.37617235,0.49284136,-9.79638129
-0.09067675,0.8768885,0.75168132,-0.151191,1.02382765,1.59284136,4.14361871
-0.07067675,-1.3331115,-1.76831868,0.168809,-1.81617235,2.44284136,17.5136187
-0.06067675,0.0468885,0.77168132,-0.141191,0.18382765,-0.30715864,-7.67638129
