ALLSKY_KT,WS2M,T2M,PS,WS10M,QV2M,RH2M
0.06932325,-1.5931115,-5.01831868,0.508809,-1.82617235,-4.08715864,-7.35638129
0.02932325,-1.8331115,-4.61831868,0.338809,-2.15617235,-4.02715864,-8.54638129
-0.00067675,-1.8731115,-4.52831868,0.458809,-2.22617235,-5.24715864,-14.1163813
0.01932325,-0.0831115,-3.51831868,0.318809,0.01382765,-1.88715864,-1.79638129
0.06932325,-0.5531115,-2.99831868,0.348809,-0.58617235,-2.13715864,-3.67638129
0.03932325,-3.0031115,-2.45831868,0.668809,-3.70617235,-1.82715864,-3.54638129
-0.00067675,-2.6131115,-1.81831868,0.548809,-3.16617235,-1.03715864,-1.85638129
0.04932325,-1.5831115,-1.22831868,0.678809,-1.84617235,-0.48715864,-0.29638129
-0.03067675,1.2368885,-2.34831868,0.098809,1.68382765,2.01284136,17.5136187
0.04932325,1.5068885,-4.68831868,-0.061191,1.85382765,1.83284136,21.7036187
0.04932325,1.4268885,-6.70831868,-0.031191,1.68382765,2.38284136,29.0736187
0.00932325,0.5568885,-6.67831868,0.058809,0.68382765,0.73284136,18.3836187
0.03932325,0.0468885,-4.92831868,0.198809,0.15382765,-2.25715864,1.20361871
0.01932325,-1.8431115,-5.54831868,0.128809,-2.27617235,-1.94715864,4.45361871
0.00932325,-0.5531115,-3.63831868,0.068809,-0.54617235,-0.60715864,6.38361871
0.00932325,0.8068885,-4.27831868,0.168809,1.12382765,-1.03715864,5.64361871
-0.03067675,-0.4431115,-4.69831868,0.098809,-0.39617235,-1.88715864,2.82361871
-0.03067675,-2.1231115,-3.91831868,-0.191191,-2.51617235,-1.94715864,-0.85638129
0.04932325,-0.2431115,-4.62831868,-0.181191,-0.19617235,-1.09715864,6.07361871
0.15932325,0.1268885,-5.23831868,0.208809,0.20382765,-1.88715864,4.76361871
0.01932325,-2.1731115,-3.79831868,0.308809,-2.55617235,-2.19715864,-1.04638129
-0.04067675,-2.1031115,-2.95831868,0.068809,-2.42617235,-3.29715864,-10.4263813
-0.02067675,-0.8731115,-2.50831868,-0.111191,-0.86617235,-2.86715864,-9.54638129
-0.06067675,-0.9431115,-3.19831868,-0.161191,-1.00617235,-1.64715864,-1.35638129
0.05932325,-0.4631115,-4.29831868,-0.171191,-0.43617235,-2.37715864,-1.17638129
-0.04067675,0.7868885,-5.75831868,0.058809,1.06382765,-2.13715864,4.51361871
-0.09067675,1.1568885,-7.40831868,0.288809,1.49382765,-2.61715864,6.14361871
-0.04067675,-0.0131115,-6.56831868,0.248809,0.10382765,-3.16715864,1.07361871
0.12932325,-0.0431115,-5.95831868,0.078809,0.06382765,-2.61715864,2.07361871
-0.00067675,0.6868885,-10.1983187,0.378809,0.88382765,-0.91715864,17.4536187
0.05932325,-0.3331115,-7.75831868,0.348809,-0.28617235,-3.41715864,5.14361871
-0.03067675,-1.4531115,-6.64831868,0.108809,-1.64617235,-3.10715864,2.82361871
0.03932325,0.5668885,-6.81831868,0.108809,0.85382765,-3.10715864,3.45361871
0.06932325,0.5168885,-1.67831868,-0.431191,0.77382765,-0.17715864,2.57361871
-0.03067675,1.4268885,-4.70831868,0.048809,1.75382765,0.18284136,12.0736187
-0.00067675,1.6268885,-5.74831868,0.508809,2.09382765,-1.76715864,6.76361871
0.14932325,-0.1531115,-4.76831868,0.558809,-0.11617235,-2.74715864,-2.35638129
0.13932325,0.7368885,-4.24831868,0.818809,0.95382765,-3.16715864,-4.85638129
0.06932325,0.6068885,-4.49831868,0.698809,0.74382765,-2.68715864,-0.67638129
0.06932325,-0.4131115,-2.71831868,0.078809,-0.33617235,-0.78715864,3.51361871
-0.07067675,2.1068885,-4.78831868,0.118809,2.65382765,-0.36715864,10.7036187
-0.03067675,1.3468885,-7.53831868,0.298809,1.56382765,0.37284136,20.8236187
-0.05067675,0.9168885,-8.47831868,0.438809,1.02382765,0.43284136,22.8236187
-0.01067675,-0.8731115,-4.97831868,0.338809,-0.94617235,-3.41715864,-3.54638129
0.01932325,-0.6131115,-4.85831868,0.488809,-0.72617235,-4.08715864,-6.98638129
0.03932325,-2.0431115,-3.98831868,0.198809,-2.42617235,-2.25715864,-0.92638129
-0.06067675,-0.3331115,-3.50831868,0.098809,-0.29617235,-2.68715864,-5.61638129
0.01932325,-1.0931115,-5.25831868,0.158809,-1.29617235,-4.32715864,-8.29638129
0.01932325,-1.5531115,-4.20831868,-0.021191,-1.77617235,-2.61715864,-2.04638129
0.06932325,-1.3931115,-4.11831868,0.208809,-1.64617235,-3.10715864,-5.42638129
0.04932325,-0.8731115,-4.45831868,0.238809,-1.00617235,-3.71715864,-7.85638129
0.00932325,0.6068885,-5.95831868,0.168809,0.88382765,-4.57715864,-7.17638129
0.05932325,0.7368885,-5.52831868,0.228809,0.91382765,-4.57715864,-8.04638129
0.01932325,-1.6831115,-6.12831868,0.378809,-2.00617235,-4.45715864,-4.61638129
-0.06067675,-2.0831115,-5.00831868,0.318809,-2.48617235,-4.26715864,-7.79638129
0.00932325,-1.5431115,-5.89831868,0.128809,-1.86617235,-2.74715864,1.70361871
-0.02067675,-0.8631115,-6.60831868,-0.061191,-1.00617235,-2.98715864,2.01361871
-0.02067675,0.5668885,-7.20831868,-0.091191,0.64382765,-2.55715864,5.76361871
-0.03067675,0.3768885,-6.49831868,0.038809,0.56382765,-3.41715864,0.20361871
-0.00067675,0.7268885,-6.35831868,0.218809,1.03382765,-3.29715864,0.70361871
-0.00067675,-0.2231115,-6.67831868,0.178809,-0.11617235,-4.81715864,-5.17638129
-0.00067675,-0.0831115,-6.32831868,-0.051191,0.06382765,-4.75715864,-5.85638129
0.02932325,0.2868885,-8.26831868,-0.051191,0.38382765,-3.53715864,3.26361871
0.18932325,-1.8231115,-0.45831868,0.728809,-2.15617235,-3.29715864,-20.4863813
0.25932325,-1.4831115,-1.23831868,0.678809,-1.70617235,-2.80715864,-14.3563813
0.31932325,-0.1031115,-0.77831868,0.378809,0.05382765,-2.31715864,-14.1163813
-0.08067675,0.2868885,-1.24831868,0.068809,0.49382765,-1.94715864,-9.42638129
-0.07067675,0.7068885,-2.76831868,-0.211191,0.96382765,-0.91715864,1.32361871
-0.00067675,1.1168885,-6.18831868,-0.121191,1.27382765,0.61284136,17.4536187
-0.06067675,0.3168885,-8.75831868,0.428809,0.15382765,1.10284136,26.7036187
0.07932325,-0.4831115,-6.99831868,0.788809,-0.61617235,0.06284136,19.7636187
-0.10067675,0.1868885,-3.42831868,-0.001191,0.42382765,-0.17715864,8.45361871
-0.07067675,0.5568885,-3.44831868,-0.021191,0.79382765,-0.54715864,6.07361871
-0.07067675,0.3068885,-3.98831868,-0.031191,0.49382765,-1.33715864,3.07361871
-0.08067675,0.0268885,-4.08831868,-0.131191,0.17382765,-1.64715864,0.95361871
-0.03067675,0.1368885,-2.70831868,-0.061191,0.30382765,-2.43715864,-7.23638129
0.25932325,1.2668885,-2.79831868,0.048809,1.56382765,-1.70715864,-4.23638129
0.02932325,1.4468885,-6.41831868,0.238809,1.77382765,-1.27715864,9.01361871
-0.00067675,0.7368885,-6.58831868,0.438809,0.96382765,-3.59715864,-1.54638129
0.23932325,-0.8731115,-6.11831868,0.598809,-1.00617235,-4.02715864,-4.17638129
0.12932325,-3.6531115,-4.20831868,0.388809,-4.48617235,-2.86715864,-2.79638129
0.03932325,-4.0131115,-3.75831868,0.358809,-4.96617235,0.31284136,12.8836187
0.18932325,-2.4831115,-2.63831868,0.238809,-2.92617235,0.18284136,8.82361871
0.23932325,-2.9831115,-1.45831868,0.058809,-3.57617235,-1.09715864,-3.85638129
0.27932325,-3.0531115,-2.10831868,-0.101191,-3.71617235,-2.31715864,-8.42638129
-0.07067675,-1.8131115,-3.22831868,-0.231191,-2.15617235,-2.07715864,-3.85638129
0.13932325,-0.6931115,-3.78831868,-0.231191,-0.79617235,-2.00715864,-2.23638129
-0.07067675,0.2668885,-4.54831868,-0.231191,0.30382765,-1.58715864,2.45361871
-0.09067675,0.7768885,-5.79831868,-0.101191,0.93382765,-1.39715864,6.26361871
-0.04067675,1.6968885,-7.60831868,0.318809,2.17382765,-0.78715864,14.5736187
-0.03067675,-0.1231115,-7.82831868,0.528809,-0.14617235,-1.58715864,14.4536187
0.03932325,-2.1131115,-4.40831868,0.028809,-2.44617235,-0.11715864,11.7636187
0.00932325,-1.9731115,-2.63831868,-0.471191,-2.25617235,0.37284136,9.01361871
0.09932325,0.3168885,-8.44831868,1.258809,0.01382765,1.77284136,27.7636187
0.03932325,-1.6831115,-3.78831868,0.728809,-2.04617235,-1.94715864,0.70361871
0.10932325,-0.3131115,-0.85831868,0.128809,-0.31617235,-1.70715864,-8.79638129
0.10932325,-1.3131115,-1.99831868,0.278809,-1.52617235,-2.07715864,-8.48638129
-0.02067675,-0.3531115,-1.77831868,-0.151191,-0.28617235,-0.84715864,-1.35638129
0.00932325,-0.3031115,-2.36831868,0.068809,-0.30617235,-0.97715864,-1.23638129
0.19932325,-0.5131115,-4.05831868,0.818809,-0.63617235,-2.07715864,-1.79638129
0.07932325,-1.0531115,-2.67831868,0.448809,-1.16617235,0.06284136,7.32361871
0.31932325,-0.5231115,-0.69831868,0.438809,-0.57617235,-1.09715864,-6.73638129
0.02932325,-1.5831115,-1.94831868,0.728809,-1.95617235,-2.37715864,-9.17638129
-0.00067675,0.7168885,-1.56831868,0.378809,0.99382765,0.61284136,6.07361871
0.01932325,0.4268885,-1.70831868,0.228809,0.59382765,0.12284136,4.38361871
0.03932325,-0.7631115,-2.85831868,0.288809,-0.87617235,-0.72715864,1.76361871
0.06932325,-2.2931115,-3.15831868,0.238809,-2.75617235,-2.19715864,-4.92638129
0.03932325,0.0568885,-5.31831868,0.658809,0.21382765,-2.61715864,-2.85638129
0.04932325,-0.5931115,-3.32831868,0.588809,-0.56617235,-2.86715864,-7.61638129
-0.00067675,0.0168885,-3.57831868,0.488809,0.20382765,-1.70715864,0.32361871
0.10932325,0.6568885,-3.20831868,0.628809,0.97382765,-2.31715864,-4.04638129
0.03932325,2.4768885,-4.05831868,0.448809,3.20382765,-1.45715864,3.64361871
-0.02067675,1.5168885,-6.41831868,0.178809,1.85382765,-0.23715864,14.7036187
-0.01067675,-1.3331115,-7.88831868,0.288809,-1.72617235,-0.36715864,17.8236187
0.17932325,-0.3231115,-8.44831868,0.768809,-0.55617235,-0.05715864,21.0136187
0.13932325,-1.2331115,-5.54831868,0.568809,-1.45617235,-2.00715864,5.20361871
-0.00067675,0.4968885,-4.42831868,0.468809,0.77382765,-2.98715864,-3.98638129
0.03932325,-2.3331115,-4.24831868,0.278809,-2.76617235,-2.19715864,-0.67638129
0.07932325,-0.9131115,-3.55831868,0.098809,-0.92617235,-1.15715864,3.82361871
-0.05067675,0.5868885,-4.26831868,0.108809,0.88382765,-1.27715864,5.14361871
-0.05067675,-0.0931115,-4.35831868,0.068809,0.08382765,-1.39715864,4.20361871
-0.07067675,0.2968885,-4.01831868,-0.031191,0.54382765,-0.84715864,5.82361871
0.07932325,-0.2631115,-3.85831868,0.018809,-0.14617235,-1.39715864,3.26361871
0.04932325,-1.7031115,-4.96831868,0.428809,-2.09617235,-1.09715864,7.95361871
-0.07067675,-1.2631115,-5.31831868,0.248809,-1.54617235,-0.66715864,10.2036187
-0.04067675,1.0768885,-5.34831868,0.178809,1.42382765,-0.17715864,12.5736187
-0.00067675,-1.0531115,-3.02831868,0.468809,-1.11617235,-2.61715864,-5.92638129
-0.03067675,-0.5631115,-2.77831868,0.268809,-0.56617235,-1.33715864,-0.73638129
0.08932325,-2.1131115,-2.06831868,0.298809,-2.53617235,-2.31715864,-7.79638129
0.17932325,-0.9431115,-2.45831868,0.648809,-1.03617235,-4.75715864,-19.4263813
0.16932325,-0.7931115,-4.86831868,0.738809,-0.94617235,-4.75715864,-10.6163813
0.12932325,0.3868885,-6.53831868,0.758809,0.59382765,-3.84715864,-2.29638129
-0.05067675,-1.6731115,-5.51831868,0.338809,-1.99617235,-4.26715864,-5.61638129
-0.01067675,-0.9331115,-5.20831868,0.218809,-1.01617235,-3.29715864,-3.29638129
-0.07067675,-3.3231115,-5.14831868,0.238809,-4.06617235,-2.55715864,1.64361871
-0.03067675,-2.9431115,-3.69831868,0.068809,-3.53617235,-0.36715864,8.45361871
-0.05067675,-2.5931115,-2.90831868,-0.121191,-3.07617235,-1.58715864,0.01361871
-0.04067675,-0.8331115,-3.52831868,-0.211191,-0.83617235,-1.52715864,1.07361871
-0.07067675,-0.2331115,-4.22831868,-0.381191,-0.11617235,-1.64715864,1.82361871
0.09932325,0.4268885,-4.12831868,-0.361191,0.74382765,-1.88715864,0.76361871
0.09932325,0.1368885,-5.46831868,-0.181191,0.31382765,-2.61715864,2.01361871
0.12932325,-0.7631115,-4.70831868,-0.121191,-0.82617235,-3.96715864,-7.73638129
0.12932325,-0.9831115,-5.41831868,0.098809,-1.07617235,-4.14715864,-7.11638129
0.17932325,-0.6431115,-5.48831868,0.428809,-0.68617235,-4.87715864,-9.35638129
0.05932325,-0.1431115,-8.01831868,0.808809,-0.13617235,-4.38715864,-2.17638129
0.10932325,-2.0331115,-5.60831868,0.588809,-2.43617235,-3.59715864,-2.23638129
0.09932325,-1.9731115,-5.16831868,0.088809,-2.34617235,-2.68715864,0.01361871
0.10932325,-1.2231115,-4.56831868,-0.201191,-1.38617235,-2.68715864,-1.67638129
0.00932325,1.2368885,-6.02831868,0.018809,1.62382765,-3.41715864,-2.85638129
0.02932325,0.2668885,-6.30831868,0.118809,0.42382765,-2.49715864,4.45361871
0.04932325,0.7968885,-7.27831868,0.118809,1.02382765,-1.94715864,9.20361871
0.00932325,0.6868885,-10.0283187,0.228809,0.89382765,-1.27715864,18.1436187
0.03932325,-1.1531115,-6.45831868,0.208809,-1.29617235,-3.77715864,0.51361871
-0.03067675,-0.5331115,-7.04831868,-0.041191,-0.56617235,-3.53715864,1.14361871
-0.03067675,-0.6931115,-4.70831868,-0.101191,-0.72617235,-2.19715864,-0.11638129
-0.07067675,0.0568885,-3.42831868,-0.221191,0.17382765,-1.94715864,-2.61638129
-0.07067675,1.3668885,-5.85831868,-0.101191,1.73382765,-2.13715864,1.70361871
-0.09067675,0.7368885,-5.99831868,0.118809,0.99382765,-2.37715864,4.57361871
-0.11067675,-0.9531115,-4.50831868,-0.031191,-0.97617235,-0.60715864,8.82361871
-0.04067675,-0.5231115,-2.13831868,-0.201191,-0.45617235,-0.72715864,1.14361871
-0.11067675,0.0668885,-2.96831868,-0.071191,0.20382765,-1.45715864,-1.48638129
