ALLSKY_KT,WS2M,T2M,PS,WS10M,QV2M,RH2M
-0.08067675,-1.2531115,-8.94831868,0.538809,-1.35617235,-3.90715864,6.45361871
-0.06067675,-2.1131115,-7.86831868,0.058809,-2.40617235,-6.28715864,-5.48638129
-0.07067675,-1.3931115,-7.92831868,-0.121191,-1.51617235,-6.15715864,-5.85638129
-0.08067675,-0.1831115,-8.69831868,0.068809,-0.08617235,-4.81715864,-0.67638129
0.06932325,-1.4931115,-8.97831868,0.388809,-1.69617235,-4.87715864,2.26361871
-0.06067675,-3.1431115,-7.88831868,0.218809,-3.74617235,-5.79715864,-3.04638129
-0.07067675,-2.1031115,-7.84831868,0.108809,-2.42617235,-5.48715864,-2.17638129
-0.07067675,-0.0831115,-8.38831868,0.198809,0.06382765,-4.51715864,2.20361871
-0.02067675,0.2068885,-7.65831868,0.108809,0.49382765,-5.36715864,-3.11638129
-0.05067675,1.0168885,-8.04831868,0.058809,1.46382765,-4.38715864,1.76361871
-0.07067675,1.0868885,-9.40831868,0.158809,1.46382765,-3.71715864,8.26361871
-0.08067675,0.4968885,-8.77831868,0.068809,0.83382765,-5.18715864,1.57361871
-0.07067675,0.7468885,-8.64831868,0.098809,1.10382765,-4.51715864,3.20361871
-0.07067675,-0.2031115,-7.63831868,0.108809,-0.00617235,-4.93715864,-0.79638129
0.01932325,-0.1531115,-7.31831868,-0.151191,0.02382765,-6.64715864,-9.11638129
-0.03067675,0.3068885,-7.48831868,-0.281191,0.57382765,-5.79715864,-5.92638129
-0.05067675,1.5868885,-8.24831868,-0.091191,2.07382765,-3.22715864,6.20361871
-0.04067675,1.3968885,-9.06831868,0.038809,1.85382765,-1.21715864,17.8236187
-0.06067675,0.9168885,-9.33831868,-0.011191,1.28382765,-3.41715864,9.88361871
-0.06067675,1.2368885,-10.1883187,-0.001191,1.60382765,-2.43715864,15.8836187
-0.05067675,1.9868885,-11.5083187,0.228809,2.45382765,0.18284136,28.8236187
-0.06067675,0.8068885,-12.1183187,0.268809,1.05382765,-2.00715864,22.3236187
-0.04067675,-0.4831115,-8.02831868,-0.131191,-0.29617235,-7.56715864,-9.85638129
0.01932325,1.5668885,-8.19831868,-0.021191,1.96382765,-1.03715864,15.2636187
0.02932325,1.2368885,-8.52831868,0.068809,1.67382765,-2.19715864,12.7636187
0.01932325,1.8768885,-9.37831868,0.168809,2.41382765,-2.37715864,13.3836187
0.02932325,1.0068885,-10.5783187,0.158809,1.38382765,-2.00715864,17.5136187
-0.01067675,0.3468885,-9.24831868,-0.221191,0.62382765,-5.61715864,0.45361871
-0.00067675,0.6768885,-8.75831868,-0.231191,1.03382765,-4.93715864,2.70361871
-0.01067675,0.5268885,-7.88831868,-0.101191,0.87382765,-4.45715864,2.01361871
0.00932325,0.3468885,-7.75831868,-0.031191,0.58382765,-4.87715864,-0.42638129
-0.00067675,0.2668885,-8.21831868,0.118809,0.45382765,-5.36715864,-1.54638129
-0.07067675,0.5768885,-8.67831868,-0.021191,0.93382765,-5.85715864,-2.35638129
-0.07067675,0.3368885,-9.09831868,-0.111191,0.63382765,-6.09715864,-0.42638129
-0.10067675,-0.0431115,-8.74831868,-0.201191,0.20382765,-6.22715864,-1.85638129
-0.11067675,-0.0431115,-8.62831868,-0.091191,0.15382765,-4.38715864,4.45361871
-0.04067675,0.6968885,-8.65831868,0.228809,1.02382765,-3.41715864,8.76361871
-0.02067675,0.5168885,-9.32831868,0.358809,0.84382765,-3.41715864,9.51361871
-0.01067675,-1.1731115,-8.49831868,-0.041191,-1.18617235,-5.36715864,0.76361871
0.00932325,-0.9131115,-7.56831868,-0.231191,-0.88617235,-3.84715864,3.51361871
0.03932325,0.4868885,-6.88831868,-0.071191,0.77382765,-4.14715864,0.20361871
-0.02067675,1.3968885,-7.38831868,0.198809,1.95382765,-3.65715864,3.64361871
-0.05067675,1.5068885,-9.02831868,0.308809,1.98382765,-3.77715864,7.51361871
-0.06067675,0.4168885,-9.35831868,0.218809,0.72382765,-5.12715864,3.88361871
-0.07067675,0.7768885,-9.54831868,0.248809,1.13382765,-4.99715864,3.95361871
-0.05067675,1.5268885,-10.8283187,0.118809,2.02382765,-3.84715864,11.5736187
-0.04067675,1.1668885,-10.5783187,-0.121191,1.54382765,-5.85715864,4.26361871
-0.04067675,0.2268885,-9.43831868,-0.181191,0.45382765,-5.30715864,2.95361871
-0.03067675,0.3968885,-8.80831868,-0.081191,0.67382765,-5.18715864,0.95361871
-0.00067675,0.2668885,-9.63831868,0.138809,0.49382765,-4.81715864,4.88361871
-0.01067675,0.9368885,-10.1883187,0.318809,1.27382765,-3.96715864,9.82361871
-0.11067675,0.5868885,-13.2983187,0.608809,0.54382765,-0.30715864,29.2636187
-0.00067675,-2.0031115,-8.70831868,0.268809,-2.25617235,-5.54715864,1.26361871
-0.07067675,-0.1231115,-8.10831868,0.288809,0.11382765,-5.67715864,-1.85638129
-0.10067675,0.7668885,-7.65831868,0.078809,1.05382765,-5.12715864,-3.48638129
-0.10067675,1.3868885,-9.00831868,-0.041191,1.80382765,-4.38715864,3.51361871
-0.07067675,1.1768885,-9.13831868,-0.061191,1.56382765,-3.96715864,5.88361871
-0.09067675,1.7768885,-9.62831868,-0.041191,2.23382765,-2.37715864,12.8236187
-0.08067675,1.7268885,-10.6283187,-0.081191,2.12382765,-1.45715864,20.2636187
-0.03067675,2.2868885,-12.2383187,-0.021191,2.78382765,0.18284136,29.9536187
-0.07067675,1.6468885,-11.9483187,0.078809,2.13382765,-0.72715864,26.8836187
-0.07067675,1.6268885,-11.3183187,0.168809,1.99382765,-2.43715864,18.9536187
0.01932325,-0.2731115,-13.2483187,0.438809,-0.28617235,-1.52715864,24.4536187
-0.07067675,0.4668885,-9.37831868,0.118809,0.77382765,-2.98715864,12.2036187
-0.07067675,0.2168885,-8.78831868,0.128809,0.49382765,-4.63715864,4.20361871
-0.03067675,-0.7531115,-7.35831868,0.128809,-0.66617235,-4.81715864,-0.48638129
-0.04067675,-0.3631115,-6.94831868,0.118809,-0.19617235,-5.30715864,-4.42638129
-0.11067675,-0.1731115,-7.18831868,0.028809,0.03382765,-5.97715864,-6.35638129
-0.11067675,-0.4431115,-7.92831868,0.008809,-0.26617235,-4.38715864,2.64361871
-0.13067675,-0.1531115,-8.02831868,0.028809,0.04382765,-4.87715864,0.70361871
-0.07067675,0.4868885,-9.12831868,0.188809,0.72382765,-4.69715864,3.82361871
-0.12067675,-1.2931115,-8.49831868,-0.071191,-1.41617235,-5.61715864,-1.17638129
-0.14067675,0.3268885,-7.92831868,-0.291191,0.46382765,-3.10715864,5.14361871
-0.06067675,1.3168885,-8.69831868,-0.171191,1.74382765,-2.55715864,9.45361871
-0.11067675,-0.0831115,-8.13831868,-0.051191,0.06382765,-2.80715864,8.76361871
-0.11067675,0.2368885,-8.03831868,0.078809,0.46382765,-4.63715864,0.26361871
-0.07067675,1.7768885,-10.4983187,0.388809,2.28382765,-2.49715864,12.8836187
-0.06067675,1.9668885,-12.7783187,0.488809,2.52382765,0.92284136,32.8836187
-0.11067675,1.9468885,-13.6483187,0.498809,2.23382765,2.20284136,38.4536187
-0.08067675,1.0768885,-11.9583187,0.508809,1.25382765,-0.30715864,26.5736187
-0.07067675,0.7368885,-9.69831868,0.588809,0.99382765,-5.61715864,-0.67638129
-0.04067675,-2.3231115,-7.37831868,0.428809,-2.67617235,-7.13715864,-10.4263813
-0.11067675,-2.6531115,-7.79831868,0.128809,-3.07617235,-4.45715864,2.51361871
-0.05067675,-2.7531115,-6.70831868,-0.101191,-3.18617235,-3.47715864,3.07361871
